Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
2019-01-25,115.02,115.05,119.77,113.81,116.4,33846.0,-1.38
2019-01-26,115.02,115.05,119.77,113.81,116.4,33846.0,0.0
2019-01-27,115.02,115.05,119.77,113.81,116.4,33846.0,0.0
2019-01-28,103.5,103.56,115.99,100.28,113.38,56438.0,-11.52
2019-01-29,104.59,104.74,108.58,100.92,103.5,43560.0,1.09
2019-01-30,107.14,107.35,111.67,102.53,106.86,46821.0,2.55
2019-01-31,105.74,105.75,112.68,104.29,107.15,36059.0,-1.4
2019-02-01,106.32,106.35,109.61,102.54,105.74,37110.0,0.58
2019-02-02,106.32,106.35,109.61,102.54,105.74,37110.0,0.0
2019-02-03,106.32,106.35,109.61,102.54,105.74,37110.0,0.0
2019-02-04,106.53,106.55,110.44,104.27,106.14,40084.0,0.21
2019-02-05,106.02,106.03,109.29,104.7,106.53,32014.0,-0.51
2019-02-06,103.18,103.26,109.04,99.71,106.06,37139.0,-2.84
2019-02-07,105.67,105.69,109.0,102.27,105.9,35260.0,2.49
2019-02-08,117.26,117.45,124.53,100.39,105.67,54205.0,11.59
2019-02-09,117.26,117.45,124.53,100.39,105.67,54205.0,0.0
2019-02-10,117.26,117.45,124.53,100.39,105.67,54205.0,0.0
2019-02-11,119.54,119.62,127.99,116.67,119.86,58740.0,2.28
2019-02-12,119.74,119.77,126.01,116.49,119.5,45725.0,0.2
2019-02-13,123.31,123.32,129.3,118.95,119.58,48549.0,3.57
2019-02-14,120.33,120.42,126.53,118.46,123.31,44377.0,-2.98
2019-02-15,123.81,123.82,126.33,118.55,120.32,36520.0,3.48
2019-02-16,123.81,123.82,126.33,118.55,120.32,36520.0,0.0
2019-02-17,123.81,123.82,126.33,118.55,120.32,36520.0,0.0
2019-02-18,145.58,145.59,151.86,124.67,126.43,89229.0,21.77
2019-02-19,143.03,143.05,153.4,139.93,145.58,65052.0,-2.55
2019-02-20,144.85,144.97,151.59,138.16,143.1,57351.0,1.82
2019-02-21,143.43,143.6,153.85,141.22,144.84,52022.0,-1.42
2019-02-22,146.87,146.88,152.11,141.63,143.43,49491.0,3.44
2019-02-23,146.87,146.88,152.11,141.63,143.43,49491.0,0.0
2019-02-24,146.87,146.88,152.11,141.63,143.43,49491.0,0.0
2019-02-25,135.69,135.77,144.69,129.6,138.22,74565.0,-11.18
2019-02-26,134.81,134.83,142.61,132.05,135.69,45873.0,-0.88
2019-02-27,130.9,131.03,139.8,125.16,134.81,28955.0,-3.91
2019-02-28,134.97,135.16,138.91,129.63,130.84,39329.0,4.07
2019-03-01,136.09,136.22,140.72,133.29,134.97,29258.0,1.12
2019-03-02,136.09,136.22,140.72,133.29,134.97,29258.0,0.0
2019-03-03,136.09,136.22,140.72,133.29,134.97,29258.0,0.0
2019-03-04,125.31,125.44,134.62,122.14,134.62,52731.0,-10.78
2019-03-05,138.78,138.79,140.87,123.76,125.3,49242.0,13.47
2019-03-06,136.35,136.46,143.78,132.71,134.97,47858.0,-2.43
2019-03-07,141.23,141.24,143.27,134.26,136.35,45214.0,4.88
2019-03-08,135.35,135.48,142.85,134.09,137.28,37260.0,-5.88
2019-03-09,135.35,135.48,142.85,134.09,137.28,37260.0,0.0
2019-03-10,135.35,135.48,142.85,134.09,137.28,37260.0,0.0
2019-03-11,131.88,132.03,139.47,130.0,134.31,43628.0,-3.47
2019-03-12,132.8,132.96,138.22,126.8,135.02,37642.0,0.92
2019-03-13,131.06,131.41,136.65,129.63,132.8,34508.0,-1.74
2019-03-14,131.2,131.38,138.19,128.48,131.06,36438.0,0.14
2019-03-15,139.56,139.57,141.0,130.58,134.54,39642.0,8.36
2019-03-16,139.56,139.57,141.0,130.58,134.54,39642.0,0.0
2019-03-17,139.56,139.57,141.0,130.58,134.54,39642.0,0.0
2019-03-18,140.73,140.74,144.87,135.03,137.96,41894.0,1.17
2019-03-19,137.53,137.76,142.28,135.54,137.14,35662.0,-3.2
2019-03-20,137.59,137.83,142.03,134.97,137.53,35191.0,0.06
2019-03-21,135.02,135.14,142.88,131.57,137.6,36867.0,-2.57
2019-03-22,138.4,138.41,139.4,133.55,135.02,35649.0,3.38
2019-03-23,138.4,138.41,139.4,133.55,135.02,35649.0,0.0
2019-03-24,138.4,138.41,139.4,133.55,135.02,35649.0,0.0
2019-03-25,131.8,131.97,138.75,130.3,137.7,36759.0,-6.6
2019-03-26,135.53,135.54,136.2,130.96,134.06,33841.0,3.73
2019-03-27,140.31,140.32,141.03,132.03,135.53,40909.0,4.78
2019-03-28,139.77,139.78,141.45,136.26,140.31,31331.0,-0.54
2019-03-29,140.36,140.51,144.88,136.28,139.77,34218.0,0.59
2019-03-30,140.36,140.51,144.88,136.28,139.77,34218.0,0.0
2019-03-31,140.36,140.51,144.88,136.28,139.77,34218.0,0.0
2019-04-01,140.42,140.65,145.3,138.41,143.09,34002.0,0.06
2019-04-02,159.53,159.9,164.5,139.62,140.45,58272.0,19.11
2019-04-03,178.34,178.42,180.0,158.31,161.31,78903.0,18.81
2019-04-04,157.6,157.61,179.91,151.14,178.29,72106.0,-20.74
2019-04-05,163.7,163.98,168.53,154.77,157.6,56911.0,6.1
2019-04-06,163.7,163.98,168.53,154.77,157.6,56911.0,0.0
2019-04-07,163.7,163.98,168.53,154.77,157.6,56911.0,0.0
2019-04-08,181.19,181.58,187.65,166.09,169.13,76150.0,17.49
2019-04-09,178.99,179.0,185.01,173.8,181.21,50827.0,-2.2
2019-04-10,175.86,176.47,186.49,167.0,178.99,49671.0,-3.13
2019-04-11,164.62,164.9,177.92,160.24,175.7,60592.0,-11.24
2019-04-12,163.65,163.8,168.33,159.17,164.66,50492.0,-0.97
2019-04-13,163.65,163.8,168.33,159.17,164.66,50492.0,0.0
2019-04-14,163.65,163.8,168.33,159.17,164.66,50492.0,0.0
2019-04-15,160.3,160.31,169.54,155.83,164.39,49111.0,-3.35
2019-04-16,165.46,165.73,168.42,159.37,160.3,43846.0,5.16
2019-04-17,167.81,167.82,169.18,164.18,166.75,42515.0,2.35
2019-04-18,175.64,175.81,177.2,165.12,167.81,45022.0,7.83
2019-04-19,173.3,173.31,177.06,168.8,176.9,45115.0,-2.34
2019-04-20,173.3,173.31,177.06,168.8,176.9,45115.0,0.0
2019-04-21,173.3,173.31,177.06,168.8,176.9,45115.0,0.0
2019-04-22,171.75,171.85,174.23,167.42,167.93,50623.0,-1.55
2019-04-23,172.42,172.71,178.34,169.97,172.89,49819.0,0.67
2019-04-24,164.27,164.36,174.09,159.84,172.42,54205.0,-8.15
2019-04-25,166.06,166.07,167.34,161.32,165.39,45215.0,1.79
2019-04-26,151.01,151.02,166.21,146.46,164.75,55403.0,-15.05
2019-04-27,151.01,151.02,166.21,146.46,164.75,55403.0,0.0
2019-04-28,151.01,151.02,166.21,146.46,164.75,55403.0,0.0
2019-04-29,161.69,161.7,164.21,148.29,154.1,40409.0,10.68
2019-04-30,156.35,156.59,168.21,150.79,161.69,45513.0,-5.34
2019-05-01,166.95,166.96,172.95,155.72,166.5,42766.0,10.6
2019-05-02,158.84,159.0,169.97,155.22,166.95,37723.0,-8.11
2019-05-03,165.8,166.02,180.59,157.37,169.33,50883.0,6.96
2019-05-04,165.8,166.02,180.59,157.37,169.33,50883.0,0.0
2019-05-05,165.8,166.02,180.59,157.37,169.33,50883.0,0.0
2019-05-06,183.73,183.74,186.79,157.25,167.38,55460.0,17.93
2019-05-07,180.81,180.82,191.81,167.85,183.73,57536.0,-2.92
2019-05-08,176.22,176.23,182.69,161.67,170.01,48810.0,-4.59
2019-05-09,167.93,168.04,180.24,165.0,176.22,51228.0,-8.29
2019-05-10,173.98,173.99,178.15,167.01,172.36,59342.0,6.05
2019-05-11,173.98,173.99,178.15,167.01,172.36,59342.0,0.0
2019-05-12,173.98,173.99,178.15,167.01,172.36,59342.0,0.0
2019-05-13,198.99,199.0,208.86,184.73,188.54,79533.0,25.01
2019-05-14,204.16,204.51,215.31,190.84,198.99,84682.0,5.17
2019-05-15,239.51,239.7,245.66,202.44,204.16,85748.0,35.35
2019-05-16,254.26,254.54,280.03,235.85,237.78,91773.0,14.75
2019-05-17,232.88,233.38,272.66,214.0,254.15,90486.0,-21.38
2019-05-18,232.88,233.38,272.66,214.0,254.15,90486.0,0.0
2019-05-19,232.88,233.38,272.66,214.0,254.15,90486.0,0.0
2019-05-20,254.29,254.69,264.7,238.88,248.77,80283.0,21.41
2019-05-21,262.28,262.48,263.36,243.52,254.26,74552.0,7.99
2019-05-22,247.65,247.67,264.35,239.59,262.78,70538.0,-14.63
2019-05-23,244.83,245.12,248.34,229.99,247.65,76857.0,-2.82
2019-05-24,253.73,254.0,256.33,241.8,244.92,70387.0,8.9
2019-05-25,253.73,254.0,256.33,241.8,244.92,70387.0,0.0
2019-05-26,253.73,254.0,256.33,241.8,244.92,70387.0,0.0
2019-05-27,266.99,267.23,280.46,250.27,251.07,84181.0,13.26
2019-05-28,272.28,272.53,276.99,264.32,267.27,67516.0,5.29
2019-05-29,270.58,270.59,274.99,259.29,272.25,61450.0,-1.7
2019-05-30,263.17,263.47,289.35,260.31,270.58,70278.0,-7.41
2019-05-31,261.74,261.91,265.18,238.2,263.31,74253.0,-1.43
2019-06-01,261.74,261.91,265.18,238.2,263.31,74253.0,0.0
2019-06-02,261.74,261.91,265.18,238.2,263.31,74253.0,0.0
2019-06-03,261.03,261.33,271.12,253.59,267.34,69019.0,-0.71
2019-06-04,239.19,239.52,261.34,232.91,261.09,65335.0,-21.84
2019-06-05,244.1,244.21,260.8,232.92,239.21,61284.0,4.91
2019-06-06,241.13,241.59,248.44,235.1,244.21,61166.0,-2.97
2019-06-07,247.68,247.95,254.48,240.53,241.52,68419.0,6.55
2019-06-08,247.68,247.95,254.48,240.53,241.52,68419.0,0.0
2019-06-09,247.68,247.95,254.48,240.53,241.52,68419.0,0.0
2019-06-10,244.25,244.41,248.0,225.85,232.39,83165.0,-3.43
2019-06-11,244.2,244.41,249.34,236.85,244.25,68143.0,-0.05
2019-06-12,255.71,256.04,260.56,242.54,244.24,66653.0,11.51
2019-06-13,258.79,259.04,264.65,254.56,255.77,63748.0,3.08
2019-06-14,257.62,257.76,262.15,249.6,258.79,55266.0,-1.17
2019-06-15,257.62,257.76,262.15,249.6,258.79,55266.0,0.0
2019-06-16,257.62,257.76,262.15,249.6,258.79,55266.0,0.0
2019-06-17,272.95,273.0,276.55,261.87,270.09,69224.0,15.33
2019-06-18,263.43,263.96,276.45,260.58,273.58,59055.0,-9.52
2019-06-19,268.0,268.15,270.82,260.69,263.45,39969.0,4.57
2019-06-20,272.44,272.64,275.45,266.06,268.0,48857.0,4.44
2019-06-21,293.96,294.04,295.84,270.37,272.46,65002.0,21.52
2019-06-22,293.96,294.04,295.84,270.37,272.46,65002.0,0.0
2019-06-23,293.96,294.04,295.84,270.37,272.46,65002.0,0.0
2019-06-24,307.11,307.12,321.84,293.85,315.63,75286.0,13.15
2019-06-25,308.98,309.16,316.22,304.74,307.18,63225.0,1.87
2019-06-26,337.44,337.5,365.25,307.38,308.65,85977.0,28.46
2019-06-27,287.36,289.97,344.0,273.28,337.23,94753.0,-50.08
2019-06-28,306.49,306.83,312.85,235.0,287.79,89338.0,19.13
2019-06-29,312.5,312.68,314.93,131.1,293.02,89338.0,6.01
2019-06-30,303.12,303.76,318.97,209.55,316.8,89338.0,-9.38
2019-07-01,288.75,288.8,305.1,175.0,298.45,107510.0,-14.37
2019-07-02,287.85,288.03,299.0,193.2,290.71,82645.0,-0.9
2019-07-03,294.03,294.11,301.3,284.1,287.85,81702.0,6.18
2019-07-04,293.3,288.95,304.35,290.13,294.03,72184.0,-0.73
2019-07-05,286.76,287.04,295.95,278.07,292.72,76633.0,-6.54
2019-07-06,291.7,291.98,298.54,284.36,287.24,76633.0,4.94
2019-07-07,306.62,307.06,311.9,282.44,293.1,76633.0,14.92
2019-07-08,311.35,311.4,313.13,300.72,306.17,71700.0,4.73
2019-07-09,304.53,304.86,318.85,301.29,310.62,63300.0,-6.82
2019-07-10,287.22,287.66,315.55,278.74,304.67,73356.0,-17.31
2019-07-11,266.47,266.67,290.8,259.79,287.22,82341.0,-20.75
2019-07-12,277.2,277.27,279.66,262.93,266.76,72367.0,10.73
2019-07-13,264.38,264.92,260.63,277.4,275.4,72367.0,-12.82
2019-07-14,234.94,235.22,270.4,191.91,267.16,72367.0,-29.44
2019-07-15,230.82,230.83,240.3,201.42,235.02,97739.0,-4.12
2019-07-16,202.89,203.36,234.9,188.95,231.26,87111.0,-27.93
2019-07-17,212.44,212.94,228.3,191.25,202.8,92186.0,9.55
2019-07-18,224.68,225.2,228.3,205.29,212.44,84474.0,12.24
2019-07-19,220.6,220.65,230.35,211.78,224.34,76652.0,-4.08
2019-07-20,231.54,231.55,236.52,218.97,221.06,76652.0,10.94
2019-07-21,222.86,223.09,230.0,216.1,227.9,76652.0,-8.68
2019-07-22,217.88,217.97,228.55,210.66,221.56,79308.0,-4.98
2019-07-23,217.73,217.78,219.36,207.31,217.74,75932.0,-0.15
2019-07-24,215.0,215.22,218.2,199.93,217.71,76592.0,-2.73
2019-07-25,218.59,218.6,226.75,213.3,215.0,70662.0,3.59
2019-07-26,218.65,218.7,220.9,211.44,218.44,61557.0,0.06
2019-07-27,207.59,207.97,242.2,200.5,218.28,61557.0,-11.06
2019-07-28,207.54,207.84,211.77,203.79,207.9,61557.0,-0.05
2019-07-29,211.4,211.45,215.13,196.5,207.91,60361.0,3.86
2019-07-30,209.25,209.28,214.7,202.61,211.38,47613.0,-2.15
2019-07-31,215.32,215.44,218.55,207.54,209.25,51809.0,6.07
2019-08-01,217.7,217.74,219.43,209.97,215.26,51131.0,2.38
2019-08-02,215.8,215.85,223.3,213.77,217.7,54265.0,-1.9
2019-08-03,222.15,222.26,224.95,213.77,215.63,54265.0,6.35
2019-08-04,221.55,221.63,223.41,215.99,222.19,54265.0,-0.6
2019-08-05,231.84,231.92,237.15,218.68,221.38,72114.0,10.29
2019-08-06,226.31,226.33,239.87,223.92,232.1,64625.0,-5.53
2019-08-07,225.45,224.58,233.15,218.46,226.3,60408.0,-0.86
2019-08-08,218.65,218.71,227.75,213.36,225.45,58330.0,-6.8
2019-08-09,209.18,209.63,222.7,205.25,218.65,57883.0,-9.47
2019-08-10,206.57,206.99,214.99,199.21,210.05,57883.0,-2.61
2019-08-11,214.94,215.49,216.74,203.65,206.57,57883.0,8.37
2019-08-12,212.37,212.49,217.22,208.58,215.77,40863.0,-2.57
2019-08-13,208.17,208.19,212.77,201.92,212.42,39219.0,-4.2
2019-08-14,188.67,188.72,210.69,180.76,208.19,49637.0,-19.5
2019-08-15,186.86,187.13,190.77,172.8,188.77,70678.0,-1.81
2019-08-16,185.41,185.42,189.79,177.09,186.88,61016.0,-1.45
2019-08-17,182.84,183.02,187.98,180.68,185.41,61016.0,-2.57
2019-08-18,195.29,195.44,198.3,180.92,183.04,61016.0,12.45
2019-08-19,198.44,198.54,202.97,191.63,196.35,67817.0,3.15
2019-08-20,196.7,196.75,203.88,193.61,198.77,58865.0,-1.74
2019-08-21,185.57,185.76,198.99,179.18,196.7,63914.0,-11.13
2019-08-22,192.15,192.2,195.42,181.54,185.94,76537.0,6.58
2019-08-23,192.85,192.88,197.44,187.36,192.31,62655.0,0.7
2019-08-24,189.25,189.71,195.14,185.3,192.85,62655.0,-3.6
2019-08-25,184.42,184.49,193.01,181.93,189.25,62655.0,-4.83
2019-08-26,186.69,186.7,194.24,181.93,187.17,58775.0,2.27
2019-08-27,186.89,186.92,189.51,183.44,186.69,55900.0,0.2
2019-08-28,171.68,171.69,188.47,163.9,186.84,57071.0,-15.21
2019-08-29,169.46,169.64,174.21,162.55,171.48,75448.0,-2.22
2019-08-30,168.87,169.17,170.81,164.4,169.39,67720.0,-0.59
2019-08-31,166.57,166.92,169.93,164.8,168.87,67720.0,-2.3
2019-09-01,170.35,170.4,175.42,165.32,166.57,67720.0,3.78
2019-09-02,179.83,180.08,181.67,168.39,170.21,67342.0,9.48
2019-09-03,181.18,181.53,183.06,172.8,179.57,72147.0,1.35
2019-09-04,176.37,176.52,181.63,173.87,181.53,77557.0,-4.81
2019-09-05,172.25,172.3,177.42,168.7,176.37,59347.0,-4.12
2019-09-06,168.74,168.88,178.7,164.35,171.9,62796.0,-3.51
2019-09-07,179.02,179.33,181.39,167.23,168.81,62796.0,10.28
2019-09-08,180.11,180.56,184.72,175.19,179.02,62796.0,1.09
2019-09-09,179.6,179.65,186.91,174.93,180.11,77705.0,-0.51
2019-09-10,178.0,178.06,184.55,175.67,179.25,74448.0,-1.6
2019-09-11,176.95,177.0,182.72,172.94,178.42,65422.0,-1.05
2019-09-12,179.82,180.15,181.28,175.35,177.29,57293.0,2.87
2019-09-13,181.13,181.18,183.09,177.04,179.92,61654.0,1.31
2019-09-14,189.25,189.55,191.35,185.94,188.78,61654.0,8.12
2019-09-15,188.23,188.51,189.28,179.7,181.13,61654.0,-1.02
2019-09-16,199.09,199.5,200.16,187.71,189.08,81597.0,10.86
2019-09-17,212.84,213.25,214.96,195.39,200.0,92240.0,13.75
2019-09-18,211.04,211.37,217.98,206.23,212.87,81141.0,-1.8
2019-09-19,220.26,220.32,224.65,201.25,211.59,83682.0,9.22
2019-09-20,216.06,216.48,223.39,211.36,220.26,89828.0,-4.2
2019-09-21,216.1,216.16,221.89,216.06,216.06,89828.0,0.04
2019-09-22,208.02,208.44,217.42,205.33,216.1,89828.0,-8.08
2019-09-23,205.38,205.39,212.64,203.29,207.2,83952.0,-2.64
2019-09-24,165.01,165.47,205.53,138.84,204.85,85741.0,-40.37
2019-09-25,169.78,170.84,175.41,161.5,165.77,99175.0,4.77
2019-09-26,164.0,164.1,173.83,152.08,171.03,89293.0,-5.78
2019-09-27,170.86,171.06,172.28,160.67,163.83,89824.0,6.86
2019-09-28,173.94,174.33,177.59,168.32,170.86,89824.0,3.08
2019-09-29,168.5,168.55,175.72,164.0,173.94,89824.0,-5.44
2019-09-30,176.92,177.1,181.78,164.55,168.35,104367.0,8.42
2019-10-01,177.49,177.9,186.39,173.21,176.89,98579.0,0.57
2019-10-02,177.59,177.63,179.26,173.59,177.73,80125.0,0.1
2019-10-03,173.24,173.29,182.12,169.19,176.94,75069.0,-4.35
2019-10-04,177.17,177.42,179.82,170.15,172.5,70768.0,3.93
2019-10-05,175.2,175.13,178.02,169.91,177.6,70767.0,-1.97
2019-10-06,170.65,170.7,177.49,165.88,175.22,70767.0,-4.55
2019-10-07,179.93,179.94,183.36,165.88,172.85,92919.0,9.28
2019-10-08,178.32,178.33,185.69,175.46,179.07,76388.0,-1.61
2019-10-09,192.51,192.67,195.49,175.46,178.32,56836.0,14.19
2019-10-10,192.37,192.46,196.32,185.51,192.96,61353.0,-0.14
2019-10-11,182.05,182.06,197.99,177.71,192.38,58676.0,-10.32
2019-10-12,180.65,180.67,185.09,175.62,182.05,58676.0,-1.4
2019-10-13,181.1,181.12,185.1,176.33,180.65,58676.0,0.45
2019-10-14,187.41,187.42,188.25,176.33,183.88,53484.0,6.31
2019-10-15,178.37,178.4,188.89,174.91,186.86,46786.0,-9.04
2019-10-16,174.43,174.61,181.71,170.12,178.15,49725.0,-3.94
2019-10-17,176.09,176.3,179.77,170.47,174.37,40161.0,1.66
2019-10-18,174.07,174.15,177.96,166.09,176.09,50721.0,-2.02
2019-10-19,169.32,174.1,175.73,167.52,174.07,50721.0,-4.75
2019-10-20,175.57,175.58,177.51,167.09,169.32,50721.0,6.25
2019-10-21,174.1,174.11,178.79,169.42,175.31,48448.0,-1.47
2019-10-22,172.45,172.5,176.05,169.1,174.1,46697.0,-1.65
2019-10-23,160.69,160.72,173.38,151.04,172.45,51526.0,-11.76
2019-10-24,161.0,161.08,164.35,156.81,160.69,46073.0,0.31
2019-10-25,180.73,181.31,187.99,157.99,161.6,51199.0,19.73
2019-10-26,179.17,179.43,199.8,173.11,182.3,51199.0,-1.56
2019-10-27,186.48,186.83,189.31,176.61,179.17,51199.0,7.31
2019-10-28,183.99,184.0,190.71,179.02,187.41,66086.0,-2.49
2019-10-29,191.76,191.88,193.7,179.35,183.99,62217.0,7.77
2019-10-30,182.88,183.11,193.3,177.79,191.76,62304.0,-8.88
2019-10-31,181.45,181.65,185.7,175.32,183.51,53535.0,-1.43
2019-11-01,184.26,184.44,185.35,175.41,182.08,50641.0,2.81
2019-11-02,183.01,183.2,186.72,179.67,184.26,50641.0,-1.25
2019-11-03,181.15,181.16,185.44,176.82,183.01,50641.0,-1.86
2019-11-04,186.45,186.5,190.1,177.16,179.43,50792.0,5.3
2019-11-05,190.64,190.65,192.79,180.39,186.07,60907.0,4.19
2019-11-06,190.41,190.66,195.2,185.65,190.15,54996.0,-0.23
2019-11-07,186.22,186.38,192.68,181.93,190.65,45696.0,-4.19
2019-11-08,185.68,185.76,188.29,178.46,186.3,47018.0,-0.54
2019-11-09,184.35,184.5,185.9,180.57,183.79,47018.0,-1.33
2019-11-10,190.32,190.33,192.15,181.23,184.35,47018.0,5.97
2019-11-11,186.58,186.62,194.0,182.61,189.7,49835.0,-3.74
2019-11-12,185.95,186.17,187.5,179.67,186.58,31087.0,-0.63
2019-11-13,187.43,187.34,194.0,181.0,186.16,30991.0,1.48
2019-11-14,184.83,185.04,194.0,180.15,187.2,32183.0,-2.6
2019-11-15,179.39,179.54,186.31,160.0,184.99,36038.0,-5.44
2019-11-16,181.92,182.05,183.49,176.82,179.88,36038.0,2.53
2019-11-17,184.2,184.33,186.88,177.53,182.42,36038.0,2.28
2019-11-18,178.27,178.5,186.88,172.33,185.05,37002.0,-5.93
2019-11-19,174.29,174.5,179.38,170.45,178.27,39827.0,-3.98
2019-11-20,175.05,175.1,178.17,170.93,174.29,39917.0,0.76
2019-11-21,159.4,159.45,176.37,153.98,175.05,51333.0,-15.65
2019-11-22,153.64,153.7,163.39,136.31,159.24,73390.0,-5.76
2019-11-23,151.16,151.35,154.99,144.4,152.65,73390.0,-2.48
2019-11-24,144.34,144.74,153.65,139.59,151.16,73390.0,-6.82
2019-11-25,147.71,147.97,152.64,130.31,144.87,86905.0,3.37
2019-11-26,148.62,148.69,150.77,143.47,147.71,61753.0,0.91
2019-11-27,154.07,154.18,156.19,140.93,148.61,59807.0,5.45
2019-11-28,152.08,152.3,155.36,149.85,154.09,60623.0,-1.99
2019-11-29,152.27,152.7,158.66,149.15,152.08,73041.0,0.19
2019-11-30,150.88,151.11,156.42,149.72,153.19,73041.0,-1.39
2019-12-01,150.06,150.23,153.25,145.77,148.5,73041.0,-0.82
2019-12-02,148.58,148.75,153.03,146.6,149.98,83147.0,-1.48
2019-12-03,147.73,147.93,150.9,145.6,148.57,60929.0,-0.85
2019-12-04,145.01,145.17,152.9,143.1,147.73,77479.0,-2.72
2019-12-05,148.65,148.66,149.78,143.58,145.96,79160.0,3.64
2019-12-06,148.23,148.41,150.72,145.65,147.88,63859.0,-0.42
2019-12-07,147.33,147.58,149.92,147.02,147.93,63859.0,-0.9
2019-12-08,151.06,151.24,152.25,146.02,147.33,63859.0,3.73
2019-12-09,147.28,147.67,152.25,146.39,151.25,81514.0,-3.78
2019-12-10,145.61,145.62,148.76,143.61,147.29,65708.0,-1.67
2019-12-11,143.34,143.35,146.93,141.8,145.61,44478.0,-2.27
2019-12-12,145.45,145.49,146.45,138.87,143.34,54503.0,2.11
2019-12-13,144.08,144.23,145.79,142.53,145.45,47267.0,-1.37
2019-12-14,141.8,141.85,145.7,140.95,144.39,47267.0,-2.28
2019-12-15,143.44,143.44,144.59,139.71,142.38,47267.0,1.64
2019-12-16,132.48,132.52,143.59,128.88,142.4,72399.0,-10.96
2019-12-17,122.95,122.96,133.62,120.18,131.47,79585.0,-9.53
2019-12-18,130.41,130.62,133.86,116.0,121.94,107885.0,7.46
2019-12-19,127.15,127.2,134.97,125.4,130.41,67864.0,-3.26
2019-12-20,127.98,128.08,129.91,125.66,127.16,46930.0,0.83
2019-12-21,126.87,127.06,129.1,126.54,128.08,46930.0,-1.11
2019-12-22,131.9,132.14,133.57,126.82,126.88,46930.0,5.03
2019-12-23,127.02,127.18,135.51,125.95,130.12,76239.0,-4.88
2019-12-24,127.98,128.15,129.89,126.0,127.35,55066.0,0.96
2019-12-25,125.8,125.82,128.51,122.91,128.51,48179.0,-2.18
2019-12-26,125.92,126.11,132.74,124.08,125.07,54927.0,0.12
2019-12-27,126.23,126.28,127.44,121.85,126.71,62697.0,0.31
2019-12-28,128.1,128.31,130.22,125.45,126.23,62697.0,1.87
2019-12-29,134.55,134.72,138.54,127.17,128.1,62697.0,6.45
2019-12-30,131.47,131.65,138.54,129.81,133.08,76997.0,-3.08
2019-12-31,128.24,128.41,133.88,127.4,131.47,56406.0,-3.23
2020-01-01,132.34,132.35,133.19,127.87,129.09,38930.0,4.1
2020-01-02,128.24,128.25,132.34,125.59,132.34,47507.0,-4.1
2020-01-03,132.18,132.36,135.36,125.38,128.24,73750.0,3.94
2020-01-04,133.78,134.06,136.21,131.89,132.94,73750.0,1.6
2020-01-05,135.18,135.38,138.42,133.5,133.8,73750.0,1.4
2020-01-06,141.61,141.72,143.08,134.04,138.18,97275.0,6.43
2020-01-07,142.42,142.5,145.35,138.73,141.79,92897.0,0.81
2020-01-08,138.99,139.12,147.94,137.0,142.41,97737.0,-3.43
2020-01-09,137.05,137.1,141.42,135.22,138.98,93779.0,-1.94
2020-01-10,142.77,142.89,145.35,135.1,137.04,95909.0,5.72
2020-01-11,143.62,144.03,148.0,141.58,142.76,95909.0,0.85
2020-01-12,144.29,144.52,145.9,141.62,143.82,95909.0,0.67
2020-01-13,144.23,144.24,147.25,142.0,143.98,74165.0,-0.06
2020-01-14,164.04,164.26,170.6,143.36,144.07,118903.0,19.81
2020-01-15,165.0,165.06,172.1,159.0,163.98,121910.0,0.96
2020-01-16,163.2,163.21,167.6,158.2,165.0,112613.0,-1.8
2020-01-17,170.78,171.03,174.45,161.87,163.02,118478.0,7.58
2020-01-18,176.32,176.35,179.26,164.78,170.78,118478.0,5.54
2020-01-19,165.75,165.8,178.2,161.21,176.31,118478.0,-10.57
2020-01-20,167.03,167.07,167.7,160.9,164.8,123141.0,1.28
2020-01-21,168.74,169.08,170.3,163.8,166.86,78062.0,1.71
2020-01-22,167.45,167.46,171.18,165.52,168.96,71703.0,-1.29
2020-01-23,162.15,162.2,167.9,158.39,167.45,106097.0,-5.3
2020-01-24,163.25,163.26,164.42,155.02,162.06,89442.0,1.1
2020-01-25,161.05,161.39,163.95,157.26,163.25,89442.0,-2.2
2020-01-26,166.75,167.31,168.36,158.89,161.57,89442.0,5.7
2020-01-27,171.0,171.27,172.0,164.68,165.91,102335.0,4.25
2020-01-28,171.73,171.94,174.62,169.16,171.0,94017.0,0.73
2020-01-29,175.61,175.87,178.67,171.68,171.68,83260.0,3.88
2020-01-30,184.92,184.93,185.5,170.11,175.99,80008.0,9.31
2020-01-31,180.37,180.74,186.9,174.66,185.15,72131.0,-4.55
2020-02-01,182.31,182.59,184.46,179.0,180.37,72131.0,1.94
2020-02-02,192.16,192.17,193.99,178.84,182.31,72131.0,9.85
2020-02-03,189.3,189.62,195.66,186.2,191.84,102359.0,-2.86
2020-02-04,187.4,187.49,191.75,183.09,189.3,224533.0,-1.9
2020-02-05,206.61,206.62,208.15,187.0,187.33,282977.0,19.21
2020-02-06,213.12,213.53,216.8,200.47,206.95,286234.0,6.51
2020-02-07,219.22,219.49,224.45,210.39,213.14,141030.0,6.1
2020-02-08,223.24,223.25,228.45,213.06,219.22,141030.0,4.02
2020-02-09,225.6,225.64,231.25,221.7,223.24,141030.0,2.36
2020-02-10,222.64,222.65,229.8,216.08,226.7,321295.0,-2.96
2020-02-11,237.41,237.62,239.75,217.76,222.44,311679.0,14.77
