Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
2017-02-24,1180.31,1182.63,1220.0,1092.0,1183.53,28551.0,-3.2
2017-02-25,1151.79,1152.19,1183.23,1127.0,1180.14,14710.0,-28.52
2017-02-26,1179.05,1180.44,1184.26,1133.33,1151.79,15477.0,27.26
2017-02-27,1194.5,1194.64,1196.69,1169.0,1179.05,21467.0,15.45
2017-02-28,1191.16,1191.21,1209.9,1176.25,1194.51,23240.0,-3.34
2017-03-01,1226.39,1228.0,1230.9,1188.31,1191.16,27228.0,35.23
2017-03-02,1256.2,1257.04,1281.19,1215.0,1225.4,26339.0,29.81
2017-03-03,1285.33,1287.88,1294.41,1254.74,1256.2,20214.0,29.13
2017-03-04,1259.73,1260.0,1287.35,1230.0,1285.33,23329.0,-25.6
2017-03-05,1268.14,1269.98,1275.0,1240.0,1259.01,10403.0,8.41
2017-03-06,1278.12,1278.49,1284.95,1251.0,1269.98,21152.0,9.98
2017-03-07,1233.04,1233.9,1279.01,1175.97,1278.13,26585.0,-45.08
2017-03-08,1149.34,1151.8,1245.49,1145.5,1233.05,29058.0,-83.7
2017-03-09,1189.19,1191.0,1206.98,1135.01,1149.34,37839.0,39.85
2017-03-10,1240.62,1240.63,1344.42,1170.01,1189.18,32075.0,51.43
2017-03-11,1176.64,1177.0,1197.0,1106.0,1111.51,35133.0,-63.98
2017-03-12,1226.01,1226.62,1241.0,1170.9,1176.56,27385.0,49.37
2017-03-13,1241.35,1242.46,1249.0,1215.07,1226.0,37815.0,15.34
2017-03-14,1245.69,1245.75,1259.0,1226.5,1241.35,25924.0,4.34
2017-03-15,1255.9,1258.76,1259.97,1242.03,1245.69,35443.0,10.21
2017-03-16,1172.0,1172.63,1258.65,1130.0,1255.91,34344.0,-83.9
2017-03-17,1068.16,1071.03,1172.0,1064.06,1172.0,34030.0,-103.84
2017-03-18,967.35,969.4,1098.98,944.3,1068.16,27982.0,-100.81
2017-03-19,1012.77,1017.88,1061.0,968.66,968.66,23902.0,45.42
2017-03-20,1036.23,1037.96,1052.99,1009.73,1012.78,32377.0,23.46
2017-03-21,1111.97,1114.39,1117.36,1034.82,1036.23,30649.0,75.74
2017-03-22,1032.85,1037.98,1112.25,988.0,1111.97,33508.0,-79.12
2017-03-23,1029.68,1030.42,1054.39,1010.69,1032.85,36860.0,-3.17
2017-03-24,928.08,928.1,1031.97,920.02,1029.68,29459.0,-101.6
2017-03-25,955.86,956.02,963.32,891.33,928.08,32253.0,27.78
2017-03-26,958.21,959.15,996.99,937.52,955.89,31881.0,2.35
2017-03-27,1038.05,1039.09,1042.95,952.19,958.8,39706.0,79.84
2017-03-28,1042.94,1043.99,1068.0,1014.55,1038.19,33983.0,4.89
2017-03-29,1035.95,1037.29,1058.02,1008.16,1042.9,32720.0,-6.99
2017-03-30,1030.99,1033.68,1050.0,1018.6,1035.64,26712.0,-4.96
2017-03-31,1070.31,1072.52,1080.57,1029.9,1031.01,26439.0,39.32
2017-04-01,1083.95,1084.33,1096.99,1061.88,1070.58,25998.0,13.64
2017-04-02,1077.27,1078.01,1099.47,1066.49,1083.95,24541.0,-6.68
2017-04-03,1144.78,1146.39,1151.99,1076.0,1076.55,30296.0,67.51
2017-04-04,1142.08,1143.0,1162.44,1119.68,1144.79,29751.0,-2.7
2017-04-05,1134.59,1134.86,1144.86,1111.0,1142.28,32997.0,-7.49
2017-04-06,1190.72,1190.75,1201.0,1133.87,1134.41,37954.0,56.13
2017-04-07,1185.13,1186.46,1196.57,1175.8,1190.72,30357.0,-5.59
2017-04-08,1184.04,1185.0,1197.1,1166.66,1190.21,23714.0,-1.09
2017-04-09,1206.19,1207.31,1216.49,1173.98,1184.03,25409.0,22.15
2017-04-10,1208.31,1209.89,1217.76,1195.0,1205.2,29041.0,2.12
2017-04-11,1218.66,1218.99,1227.97,1198.03,1208.31,30381.0,10.35
2017-04-12,1211.19,1212.17,1223.85,1208.0,1218.66,28559.0,-7.47
2017-04-13,1171.46,1172.91,1219.45,1141.0,1211.19,37047.0,-39.73
2017-04-14,1170.15,1170.34,1192.18,1142.25,1172.04,28014.0,-1.31
2017-04-15,1171.76,1172.28,1192.0,1165.0,1169.53,12780.0,1.61
2017-04-16,1161.02,1162.31,1178.92,1150.0,1171.0,12064.0,-10.74
2017-04-17,1176.45,1177.41,1192.0,1160.78,1161.02,20178.0,15.43
2017-04-18,1202.34,1202.74,1209.98,1175.55,1176.55,32007.0,25.89
2017-04-19,1202.88,1203.98,1209.95,1190.0,1202.34,32404.0,0.54
2017-04-20,1234.62,1234.95,1243.01,1201.66,1202.93,28446.0,31.74
2017-04-21,1243.29,1243.61,1252.27,1231.52,1234.21,30914.0,8.67
2017-04-22,1231.85,1233.2,1245.99,1199.0,1243.6,33793.0,-11.44
2017-04-23,1240.83,1241.99,1247.77,1223.4,1231.85,27662.0,8.98
2017-04-24,1253.16,1254.0,1253.97,1234.0,1240.84,30764.0,12.33
2017-04-25,1269.02,1271.37,1279.96,1251.06,1253.17,32600.0,15.86
2017-04-26,1286.65,1288.1,1315.01,1268.39,1269.02,39797.0,17.63
2017-04-27,1330.92,1331.45,1341.8,1284.71,1286.65,27180.0,44.27
2017-04-28,1330.97,1333.93,1347.0,1298.5,1330.92,29699.0,0.05
2017-04-29,1333.0,1336.76,1342.37,1316.0,1330.7,20379.0,2.03
2017-04-30,1348.88,1353.08,1355.75,1315.18,1333.0,12961.0,15.88
2017-05-01,1390.86,1392.99,1424.98,1341.15,1348.88,20535.0,41.98
2017-05-02,1447.55,1447.56,1479.99,1388.0,1390.86,27682.0,56.69
2017-05-03,1503.22,1504.99,1515.94,1431.02,1447.55,32645.0,55.67
2017-05-04,1537.28,1539.64,1623.0,1444.94,1503.24,30660.0,34.06
2017-05-05,1515.03,1517.81,1608.69,1495.0,1537.36,33751.0,-22.25
2017-05-06,1554.04,1558.02,1578.83,1505.0,1515.08,28891.0,39.01
2017-05-07,1554.0,1554.38,1564.1,1525.0,1554.04,21887.0,-0.04
2017-05-08,1648.03,1649.55,1652.26,1554.01,1554.01,34369.0,94.03
2017-05-09,1752.0,1754.32,1760.37,1616.04,1647.94,30222.0,103.97
2017-05-10,1772.57,1774.52,1793.98,1682.0,1718.14,30228.0,20.57
2017-05-11,1829.0,1829.57,1892.0,1745.0,1772.59,35727.0,56.43
2017-05-12,1687.54,1690.52,1831.55,1650.0,1829.0,42328.0,-141.46
2017-05-13,1775.99,1777.27,1784.25,1601.46,1687.55,27217.0,88.45
2017-05-14,1779.01,1783.97,1814.99,1753.0,1775.48,18464.0,3.02
2017-05-15,1704.06,1705.48,1783.42,1682.56,1782.3,24994.0,-74.95
2017-05-16,1700.09,1700.38,1749.57,1641.01,1702.75,30751.0,-3.97
2017-05-17,1775.87,1782.98,1839.0,1670.01,1700.01,29189.0,75.78
2017-05-18,1878.28,1878.99,1881.79,1766.33,1775.95,26584.0,102.41
2017-05-19,1957.04,1959.16,1969.8,1874.31,1878.5,24244.0,78.76
2017-05-20,2013.99,2020.88,2020.94,1914.03,1957.42,24491.0,56.95
2017-05-21,2020.0,2022.0,2062.35,1961.52,2013.99,17502.0,6.01
2017-05-22,2088.7,2099.97,2229.5,2001.0,2017.55,26075.0,68.7
2017-05-23,2264.29,2265.9,2272.0,2088.49,2088.72,25779.0,175.59
2017-05-24,2416.59,2420.29,2480.06,2263.16,2263.16,26707.0,152.3
2017-05-25,2277.03,2292.52,2759.45,2221.0,2416.59,31771.0,-139.56
2017-05-26,2279.82,2280.76,2598.79,2060.0,2277.0,38278.0,2.79
2017-05-27,2041.44,2042.89,2339.13,1851.57,2279.82,40080.0,-238.38
2017-05-28,2171.58,2178.81,2313.89,2041.49,2041.49,32445.0,130.14
2017-05-29,2290.18,2291.71,2350.0,2109.33,2172.53,31995.0,118.6
2017-05-30,2203.58,2213.07,2339.05,2160.0,2290.18,32024.0,-86.6
2017-05-31,2298.01,2302.12,2333.99,2154.84,2203.59,28849.0,94.43
2017-06-01,2405.76,2413.58,2456.18,2296.54,2298.01,36050.0,107.75
2017-06-02,2487.27,2488.94,2488.99,2370.05,2405.76,31651.0,81.51
2017-06-03,2537.31,2540.94,2584.0,2445.0,2487.28,34144.0,50.04
2017-06-04,2529.74,2529.82,2568.0,2463.32,2537.32,31534.0,-7.57
2017-06-05,2697.97,2698.0,2698.99,2523.41,2529.74,37039.0,168.23
2017-06-06,2875.71,2880.75,2932.98,2690.56,2697.97,38363.0,177.74
2017-06-07,2854.77,2856.44,2893.15,2801.72,2875.71,33461.0,-20.94
2017-06-08,2805.46,2807.91,2814.99,2613.13,2680.18,36579.0,-49.31
2017-06-09,2817.99,2823.57,2868.23,2780.6,2805.46,32553.0,12.53
2017-06-10,2897.2,2899.99,2911.12,2799.83,2817.86,39843.0,79.21
2017-06-11,2954.21,2954.97,2967.0,2861.53,2899.0,34326.0,57.01
2017-06-12,2658.22,2661.91,2979.98,2480.04,2954.23,38698.0,-295.99
2017-06-13,2703.02,2705.99,2783.0,2637.96,2656.97,39161.0,44.8
2017-06-14,2450.0,2450.25,2800.0,2320.68,2703.02,37388.0,-253.02
2017-06-15,2421.21,2424.9,2514.99,2120.0,2450.0,42584.0,-28.79
2017-06-16,2483.01,2484.68,2535.8,2307.57,2421.21,38422.0,61.8
2017-06-17,2630.05,2632.55,2674.39,2420.11,2483.0,38722.0,147.04
2017-06-18,2512.9,2516.98,2664.98,2460.62,2630.06,38834.0,-117.15
2017-06-19,2598.0,2598.67,2598.0,2480.96,2512.94,41436.0,85.1
2017-06-20,2733.95,2740.0,2781.13,2581.0,2598.0,40995.0,135.95
2017-06-21,2657.0,2658.68,2788.97,2611.0,2734.01,39955.0,-76.95
2017-06-22,2705.62,2713.48,2737.98,2594.61,2657.04,38335.0,48.62
2017-06-23,2680.96,2685.05,2744.35,2659.0,2709.46,40390.0,-24.66
2017-06-24,2556.33,2557.66,2724.95,2513.2,2681.12,37382.0,-124.63
2017-06-25,2502.24,2507.82,2634.6,2432.0,2556.88,25458.0,-54.09
2017-06-26,2410.83,2411.16,2550.0,2316.84,2502.26,39019.0,-91.41
2017-06-27,2561.86,2565.0,2564.0,2291.0,2410.78,40536.0,151.03
2017-06-28,2550.64,2559.98,2592.97,2468.0,2560.45,40810.0,-11.22
2017-06-29,2538.0,2541.59,2594.19,2502.2,2550.75,34768.0,-12.64
2017-06-30,2530.85,2533.97,2554.95,2502.99,2538.35,43170.0,-7.15
2017-07-01,2413.87,2421.36,2515.3,2390.02,2458.0,36635.0,-116.98
2017-07-02,2504.39,2510.84,2528.6,2374.1,2413.88,39811.0,90.52
2017-07-03,2540.01,2550.57,2592.99,2472.64,2504.56,48581.0,35.62
2017-07-04,2594.52,2600.23,2639.0,2540.0,2540.01,42914.0,54.51
2017-07-05,2595.92,2602.91,2622.0,2530.1,2594.51,40590.0,1.4
2017-07-06,2599.39,2604.67,2613.51,2523.0,2598.31,41501.0,3.47
2017-07-07,2501.46,2503.0,2604.98,2475.0,2600.11,44511.0,-97.93
2017-07-08,2549.39,2550.13,2555.0,2462.0,2501.46,46939.0,47.93
2017-07-09,2504.03,2506.88,2564.14,2500.5,2550.07,45369.0,-45.36
2017-07-10,2323.45,2326.12,2527.8,2261.85,2504.01,45169.0,-180.58
2017-07-11,2301.46,2305.99,2398.0,2242.5,2323.45,42171.0,-21.99
2017-07-12,2385.37,2388.01,2406.97,2239.54,2301.5,47226.0,83.91
2017-07-13,2336.12,2339.99,2425.0,2312.87,2385.38,47564.0,-49.25
2017-07-14,2209.43,2215.52,2357.0,2140.0,2338.75,37121.0,-126.69
