Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
14-Jun-2023,"1,637.60","1,638.50","1,749.80","1,630.00","1,738.00","163,916",-99.80
13-Jun-2023,"1,737.40","1,737.48","1,765.40","1,723.15","1,739.00","191,174",-1.48
12-Jun-2023,"1,738.88","1,738.96","1,777.70","1,720.10","1,757.90","196,264",-25.68
11-Jun-2023,"1,764.56","1,764.66","1,777.70","1,755.80","1,757.90","167,220",+7.00
10-Jun-2023,"1,757.56","1,757.68","1,765.30","1,739.00","1,743.60","167,220",-79.05
09-Jun-2023,"1,836.61","1,836.82","1,855.35","1,826.90","1,852.90","167,220",-16.29
08-Jun-2023,"1,852.90","1,853.20","1,861.39","1,820.90","1,841.47","175,778",+10.95
07-Jun-2023,"1,841.95","1,842.05","1,897.20","1,833.35","1,876.80","189,779",-34.85
06-Jun-2023,"1,876.80","1,876.90","1,897.67","1,794.00","1,805.30","175,897",+71.50
05-Jun-2023,"1,805.30","1,805.60","1,913.00","1,778.30","1,903.82","178,456",-98.74
04-Jun-2023,"1,904.04","1,904.13","1,907.30","1,902.80","1,903.82","182,645",+0.24
03-Jun-2023,"1,903.80","1,903.86","1,914.60","1,881.90","1,888.30","182,645",-0.90
02-Jun-2023,"1,904.70","1,904.80","1,910.86","1,847.60","1,869.60","182,645",+35.22
01-Jun-2023,"1,869.48","1,869.70","1,889.02","1,840.00","1,865.93","177,941",+3.73
31-May-2023,"1,865.75","1,866.05","1,915.01","1,846.80","1,903.83","172,192",-38.47
30-May-2023,"1,904.22","1,904.37","1,917.30","1,881.80","1,894.42","169,250",+9.80
29-May-2023,"1,894.42","1,894.43","1,928.21","1,845.80","1,852.00","158,876",+42.42
28-May-2023,"1,852.00","1,852.10","1,860.00","1,823.90","1,826.60","140,277",+30.00
27-May-2023,"1,822.00","1,822.10","1,837.00","1,812.60","1,835.60","140,277",-13.60
26-May-2023,"1,835.60","1,835.70","1,838.50","1,796.70","1,810.10","140,277",+25.91
25-May-2023,"1,809.69","1,810.14","1,817.68","1,760.80","1,804.00","156,339",+5.74
24-May-2023,"1,803.95","1,804.33","1,857.20","1,777.00","1,854.20","167,042",-50.25
23-May-2023,"1,854.20","1,854.50","1,872.20","1,815.47","1,818.30","160,507",+36.18
22-May-2023,"1,818.02","1,818.53","1,827.72","1,792.00","1,806.70","148,806",+11.32
21-May-2023,"1,806.70","1,806.90","1,828.40","1,802.60","1,827.70","156,272",-13.70
20-May-2023,"1,820.40","1,820.60","1,829.30","1,807.30","1,814.10","156,272",+8.30
19-May-2023,"1,812.10","1,812.40","1,829.51","1,796.40","1,796.40","156,272",+15.70
18-May-2023,"1,796.40","1,796.80","1,831.70","1,771.10","1,826.40","157,696",-29.67
17-May-2023,"1,826.07","1,826.22","1,836.80","1,784.00","1,821.20","149,517",+4.87
16-May-2023,"1,821.20","1,821.60","1,833.00","1,796.40","1,825.97","156,745",-4.73
15-May-2023,"1,825.93","1,826.31","1,847.27","1,785.70","1,802.40","166,235",+26.83
14-May-2023,"1,799.10","1,799.40","1,824.60","1,792.10","1,804.30","181,088",-4.77
13-May-2023,"1,803.87","1,804.01","1,817.00","1,786.60","1,808.00","181,088",+15.39
12-May-2023,"1,788.48","1,788.93","1,801.68","1,740.00","1,796.58","181,088",-8.13
11-May-2023,"1,796.61","1,796.99","1,858.79","1,773.00","1,858.50","184,530",-61.79
10-May-2023,"1,858.40","1,858.80","1,888.80","1,792.00","1,849.27","166,338",+9.03
09-May-2023,"1,849.37","1,849.47","1,861.90","1,831.70","1,840.90","164,918",+7.77
08-May-2023,"1,841.60","1,842.10","1,924.30","1,812.20","1,912.80","188,526",-79.00
07-May-2023,"1,920.60","1,921.00","1,936.10","1,888.60","1,898.60","181,721",+22.00
06-May-2023,"1,898.60","1,899.20","2,019.20","1,865.20","1,989.60","181,721",-91.00
05-May-2023,"1,989.60","1,990.20","1,999.80","1,869.47","1,878.30","181,721",+111.30
04-May-2023,"1,878.30","1,878.50","1,918.10","1,867.60","1,873.90","176,310",+4.40
03-May-2023,"1,873.90","1,874.10","1,894.70","1,843.40","1,870.60","180,559",+3.30
02-May-2023,"1,870.60","1,870.70","1,881.96","1,805.10","1,806.70","156,953",+63.90
01-May-2023,"1,806.70","1,807.40","1,920.42","1,806.60","1,918.80","166,392",-86.25
30-Apr-2023,"1,892.95","1,893.12","1,939.40","1,881.70","1,900.40","188,463",-11.05
29-Apr-2023,"1,904.00","1,904.30","1,919.10","1,885.20","1,891.60","188,463",+7.20
28-Apr-2023,"1,896.80","1,896.90","1,925.90","1,874.90","1,919.80","188,463",-23.00
27-Apr-2023,"1,919.80","1,920.20","1,938.60","1,848.40","1,866.30","215,014",+53.60
26-Apr-2023,"1,866.20","1,866.90","1,963.80","1,787.00","1,860.20","198,428",+6.00
25-Apr-2023,"1,860.20","1,860.60","1,864.10","1,802.40","1,839.95","183,772",+20.45
24-Apr-2023,"1,839.75","1,839.76","1,889.10","1,806.25","1,847.10","183,706",-9.05
23-Apr-2023,"1,848.80","1,848.90","1,882.40","1,837.70","1,869.40","112,948",-20.60
22-Apr-2023,"1,869.40","1,869.60","1,887.50","1,831.60","1,837.30","112,948",+32.10
21-Apr-2023,"1,837.30","1,837.70","1,956.40","1,825.20","1,937.90","112,948",-100.50
20-Apr-2023,"1,937.80","1,938.10","1,982.50","1,914.48","1,979.80","188,348",-42.50
19-Apr-2023,"1,980.30","1,980.50","2,108.40","1,964.00","2,093.20","185,990",-112.90
18-Apr-2023,"2,093.20","2,093.40","2,123.60","2,053.20","2,076.90","176,421",+16.20
17-Apr-2023,"2,077.00","2,077.20","2,142.40","2,057.60","2,130.70","180,769",-46.20
16-Apr-2023,"2,123.20","2,123.50","2,142.40","2,075.00","2,088.78","194,958",+34.30
15-Apr-2023,"2,088.90","2,089.00","2,112.90","2,073.89","2,106.90","194,958",-18.00
14-Apr-2023,"2,106.90","2,107.20","2,130.70","2,005.50","2,008.60","194,958",+98.43
13-Apr-2023,"2,008.47","2,008.59","2,023.93","1,900.80","1,908.90","194,961",+99.57
12-Apr-2023,"1,908.90","1,909.00","1,934.00","1,855.50","1,894.60","171,900",+14.40
11-Apr-2023,"1,894.50","1,895.10","1,938.40","1,883.00","1,886.09","163,229",+8.31
10-Apr-2023,"1,886.19","1,886.48","1,905.70","1,847.70","1,857.60","152,970",+29.09
09-Apr-2023,"1,857.10","1,857.30","1,867.10","1,826.00","1,855.43","141,049",+1.40
08-Apr-2023,"1,855.70","1,855.90","1,880.60","1,848.60","1,854.20","141,049",+1.50
07-Apr-2023,"1,854.20","1,854.40","1,883.40","1,842.40","1,864.00","141,049",-9.80
06-Apr-2023,"1,864.00","1,864.60","1,914.10","1,855.00","1,906.11","166,845",-41.90
05-Apr-2023,"1,905.90","1,906.20","1,941.54","1,859.94","1,878.60","176,152",+27.40
04-Apr-2023,"1,878.50","1,879.00","1,891.21","1,770.00","1,780.40","178,466",+98.00
03-Apr-2023,"1,780.50","1,780.90","1,839.90","1,763.80","1,798.79","172,846",-8.33
02-Apr-2023,"1,788.83","1,789.08","1,826.80","1,773.00","1,817.40","96,475",-28.57
01-Apr-2023,"1,817.40","1,817.50","1,842.10","1,809.20","1,817.70","96,475",-0.30
31-Mar-2023,"1,817.70","1,818.00","1,846.80","1,780.10","1,795.30","96,475",+22.40
30-Mar-2023,"1,795.30","1,795.60","1,829.00","1,762.00","1,803.44","179,212",-8.59
29-Mar-2023,"1,803.89","1,804.08","1,827.00","1,761.30","1,774.60","181,388",+29.29
28-Mar-2023,"1,774.60","1,774.80","1,794.75","1,701.60","1,707.90","185,890",+66.70
27-Mar-2023,"1,707.90","1,708.00","1,784.20","1,687.80","1,768.20","187,757",-54.00
26-Mar-2023,"1,761.90","1,762.10","1,801.30","1,729.80","1,732.40","188,977",+29.82
25-Mar-2023,"1,732.08","1,732.18","1,764.40","1,716.00","1,750.94","188,977",-18.86
24-Mar-2023,"1,750.94","1,751.02","1,824.51","1,727.90","1,819.10","188,977",-69.08
23-Mar-2023,"1,820.02","1,820.24","1,859.56","1,717.20","1,737.60","194,747",+82.52
22-Mar-2023,"1,737.50","1,738.10","1,823.53","1,714.70","1,801.91","207,883",-64.74
21-Mar-2023,"1,802.24","1,802.34","1,838.57","1,723.70","1,761.40","229,640",+40.23
20-Mar-2023,"1,762.01","1,762.37","1,846.40","1,743.00","1,813.70","261,950",-37.09
19-Mar-2023,"1,799.10","1,799.60","1,846.40","1,755.40","1,795.90","240,260",+3.20
18-Mar-2023,"1,795.90","1,796.50","1,845.20","1,743.30","1,745.00","240,260",+51.00
17-Mar-2023,"1,744.90","1,745.10","1,766.90","1,658.14","1,659.40","240,260",+84.86
16-Mar-2023,"1,660.04","1,660.39","1,694.60","1,637.30","1,652.50","237,904",+7.64
15-Mar-2023,"1,652.40","1,653.00","1,721.93","1,614.80","1,705.10","241,241",-52.70
14-Mar-2023,"1,705.10","1,705.80","1,783.57","1,664.20","1,672.20","236,776",+32.90
13-Mar-2023,"1,672.20","1,672.80","1,700.83","1,530.49","1,532.10","244,227",+114.10
12-Mar-2023,"1,558.10","1,559.10","1,568.60","1,459.00","1,479.40","246,953",+82.70
11-Mar-2023,"1,475.40","1,475.60","1,489.00","1,415.83","1,426.10","246,953",+49.30
10-Mar-2023,"1,426.10","1,426.30","1,448.20","1,368.14","1,432.00","246,953",-6.10
09-Mar-2023,"1,432.20","1,432.40","1,553.75","1,408.00","1,552.50","213,228",-119.96
08-Mar-2023,"1,552.16","1,552.57","1,570.10","1,541.20","1,550.20","192,178",+1.96
07-Mar-2023,"1,550.20","1,550.50","1,584.00","1,535.80","1,566.21","113,665",-16.30
06-Mar-2023,"1,566.50","1,566.70","1,582.56","1,554.93","1,568.32","188,545",-5.60
05-Mar-2023,"1,572.10","1,572.30","1,587.80","1,553.10","1,557.00","202,511",+15.86
04-Mar-2023,"1,556.24","1,556.44","1,577.44","1,548.90","1,559.30","202,511",-3.06
03-Mar-2023,"1,559.30","1,559.80","1,657.60","1,540.56","1,642.06","202,511",-81.50
02-Mar-2023,"1,640.80","1,641.00","1,677.50","1,618.90","1,657.30","209,829",-15.97
01-Mar-2023,"1,656.77","1,656.93","1,669.60","1,595.50","1,605.50","208,852",+51.19
28-Feb-2023,"1,605.58","1,605.66","1,647.74","1,597.22","1,627.40","202,413",-21.82
27-Feb-2023,"1,627.40","1,627.80","1,665.03","1,606.68","1,608.30","227,953",-15.30
26-Feb-2023,"1,642.70","1,642.90","1,650.30","1,571.60","1,574.30","229,545",+68.73
25-Feb-2023,"1,573.97","1,574.02","1,611.20","1,558.10","1,601.56","229,545",-28.23
24-Feb-2023,"1,602.20","1,602.50","1,664.57","1,575.93","1,644.90","229,545",-42.60
23-Feb-2023,"1,644.80","1,645.30","1,678.69","1,617.66","1,620.16","232,913",+25.30
22-Feb-2023,"1,619.50","1,619.60","1,666.91","1,595.30","1,642.10","236,599",-22.60
21-Feb-2023,"1,642.10","1,642.70","1,716.60","1,636.80","1,700.90","228,277",-58.80
20-Feb-2023,"1,700.90","1,701.20","1,719.60","1,651.20","1,681.00","238,145",+14.70
19-Feb-2023,"1,686.20","1,686.60","1,725.60","1,666.60","1,687.85","236,740",-1.71
18-Feb-2023,"1,687.91","1,687.97","1,712.90","1,670.10","1,693.30","236,740",-5.39
17-Feb-2023,"1,693.30","1,693.90","1,721.40","1,630.70","1,683.10","236,740",+10.88
16-Feb-2023,"1,682.42","1,682.74","1,741.99","1,663.67","1,665.90","220,225",+16.78
15-Feb-2023,"1,665.64","1,665.85","1,679.90","1,542.85","1,556.58","200,000",+109.00
14-Feb-2023,"1,556.64","1,556.69","1,568.80","1,484.75","1,485.99","140,427",+70.65
13-Feb-2023,"1,485.99","1,486.45","1,542.90","1,462.80","1,541.30","228,651",-25.41
12-Feb-2023,"1,511.40","1,511.60","1,548.10","1,508.70","1,534.30","214,513",-24.32
11-Feb-2023,"1,535.72","1,535.77","1,536.98","1,503.42","1,505.69","214,513",+30.32
10-Feb-2023,"1,505.40","1,505.90","1,554.90","1,492.50","1,540.70","214,513",-35.30
09-Feb-2023,"1,540.70","1,540.80","1,655.46","1,524.37","1,652.90","189,740",-112.10
08-Feb-2023,"1,652.80","1,653.20","1,697.70","1,630.80","1,667.70","211,365",-14.90
07-Feb-2023,"1,667.70","1,668.00","1,678.00","1,605.10","1,638.30","216,902",+29.40
06-Feb-2023,"1,638.30","1,638.60","1,658.30","1,608.70","1,618.70","230,699",+15.90
05-Feb-2023,"1,622.40","1,622.80","1,687.84","1,610.00","1,679.09","228,398",-57.50
04-Feb-2023,"1,679.90","1,680.30","1,695.05","1,645.20","1,657.40","228,398",+22.85
03-Feb-2023,"1,657.05","1,657.13","1,676.10","1,625.40","1,635.90","228,398",+20.85
02-Feb-2023,"1,636.20","1,637.10","1,714.06","1,633.10","1,635.40","228,195",+1.00
01-Feb-2023,"1,635.20","1,635.60","1,646.80","1,556.00","1,577.60","206,775",+57.60
31-Jan-2023,"1,577.60","1,577.80","1,604.65","1,544.80","1,556.70","202,644",+20.90
30-Jan-2023,"1,556.70","1,556.80","1,659.80","1,534.20","1,618.00","237,137",-86.60
29-Jan-2023,"1,643.30","1,643.70","1,659.80","1,561.60","1,567.30","212,637",+76.02
28-Jan-2023,"1,567.28","1,567.33","1,606.80","1,557.00","1,599.40","212,637",-32.12
27-Jan-2023,"1,599.40","1,599.80","1,621.52","1,552.40","1,603.00","212,637",-3.70
26-Jan-2023,"1,603.10","1,603.40","1,640.35","1,574.60","1,618.90","232,577",-15.30
25-Jan-2023,"1,618.40","1,619.00","1,624.10","1,515.39","1,598.20","232,275",+20.20
24-Jan-2023,"1,598.20","1,598.80","1,641.40","1,589.50","1,631.80","180,660",-33.14
23-Jan-2023,"1,631.34","1,631.35","1,659.70","1,587.14","1,656.60","225,259",+3.24
22-Jan-2023,"1,628.10","1,628.20","1,664.10","1,604.10","1,662.10","168,117",-33.70
21-Jan-2023,"1,661.80","1,662.20","1,679.30","1,620.60","1,639.60","168,117",+24.54
20-Jan-2023,"1,637.26","1,637.53","1,650.40","1,541.60","1,546.49","168,117",+92.22
19-Jan-2023,"1,545.04","1,545.07","1,564.60","1,508.00","1,528.10","183,233",+15.65
18-Jan-2023,"1,529.39","1,529.45","1,610.20","1,501.20","1,580.90","153,844",-51.51
17-Jan-2023,"1,580.90","1,581.10","1,606.90","1,540.70","1,579.40","215,163",+1.50
16-Jan-2023,"1,579.40","1,579.70","1,603.00","1,521.00","1,551.90","234,175",+26.32
15-Jan-2023,"1,553.08","1,553.13","1,567.00","1,515.60","1,538.16","195,089",+14.28
14-Jan-2023,"1,538.80","1,539.00","1,568.60","1,441.80","1,454.80","195,089",+84.22
13-Jan-2023,"1,454.58","1,455.76","1,460.96","1,400.80","1,426.45","195,089",+28.58
12-Jan-2023,"1,426.00","1,426.20","1,437.80","1,339.80","1,342.60","211,515",+83.40
11-Jan-2023,"1,342.60","1,342.80","1,345.30","1,320.01","1,339.76","172,977",+3.71
10-Jan-2023,"1,338.89","1,338.90","1,347.20","1,315.10","1,318.10","163,779",+20.79
09-Jan-2023,"1,318.10","1,318.50","1,344.80","1,263.30","1,263.97","183,793",+48.50
08-Jan-2023,"1,269.60","1,269.70","1,277.90","1,257.90","1,263.87","156,464",+5.40
07-Jan-2023,"1,264.20","1,264.30","1,271.30","1,260.80","1,265.90","156,464",-1.88
06-Jan-2023,"1,266.08","1,266.18","1,275.70","1,234.30","1,251.80","156,464",+14.27
05-Jan-2023,"1,251.81","1,252.17","1,259.70","1,241.78","1,252.44","150,994",-0.21
04-Jan-2023,"1,252.02","1,253.08","1,269.50","1,209.15","1,210.88","162,051",+41.14
03-Jan-2023,"1,210.88","1,211.54","1,219.84","1,204.70","1,219.00","142,803",-8.22
02-Jan-2023,"1,219.10","1,219.30","1,222.60","1,192.80","1,199.90","127,031",+16.80
01-Jan-2023,"1,202.30","1,202.35","1,203.70","1,190.20","1,199.20","152,781",+3.24
31-Dec-2022,"1,199.06","1,199.09","1,207.40","1,191.00","1,198.15","152,781",+0.91
30-Dec-2022,"1,198.15","1,198.20","1,203.70","1,180.10","1,194.50","152,781",+3.65
29-Dec-2022,"1,194.50","1,194.80","1,205.70","1,181.75","1,186.70","143,678",+7.65
28-Dec-2022,"1,186.85","1,186.90","1,215.20","1,180.44","1,210.50","152,406",-23.65
27-Dec-2022,"1,210.50","1,211.00","1,233.40","1,200.30","1,216.70","147,137",-6.47
26-Dec-2022,"1,216.97","1,217.06","1,223.90","1,197.20","1,209.10","133,570",-1.23
25-Dec-2022,"1,218.20","1,218.60","1,223.90","1,197.20","1,218.70","162,829",-0.70
24-Dec-2022,"1,218.90","1,219.01","1,227.20","1,214.50","1,221.35","162,829",-2.70
23-Dec-2022,"1,221.60","1,221.80","1,229.10","1,212.00","1,214.80","162,829",+6.90
22-Dec-2022,"1,214.70","1,214.90","1,236.40","1,182.34","1,211.90","178,502",+2.80
21-Dec-2022,"1,211.90","1,212.00","1,221.60","1,202.30","1,215.90","176,794",-4.15
20-Dec-2022,"1,216.05","1,216.15","1,229.80","1,150.30","1,175.60","185,966",+40.45
19-Dec-2022,"1,175.60","1,175.80","1,195.20","1,164.40","1,178.40","204,573",-2.80
18-Dec-2022,"1,178.40","1,178.50","1,196.50","1,172.66","1,186.30","168,105",+4.00
17-Dec-2022,"1,174.40","1,174.60","1,188.69","1,171.60","1,172.70","168,105",-20.20
16-Dec-2022,"1,194.60","1,195.00","1,279.50","1,183.10","1,264.40","168,105",-69.73
15-Dec-2022,"1,264.33","1,264.80","1,321.00","1,260.00","1,310.90","178,472",-46.57
14-Dec-2022,"1,310.90","1,311.30","1,351.80","1,300.03","1,318.00","166,688",-7.90
13-Dec-2022,"1,318.80","1,319.10","1,346.30","1,255.50","1,274.90","190,020",+43.88
12-Dec-2022,"1,274.92","1,275.30","1,283.90","1,240.20","1,274.10","185,964",+9.92
11-Dec-2022,"1,265.00","1,265.20","1,283.90","1,262.00","1,267.80","165,007",-2.80
10-Dec-2022,"1,267.80","1,268.20","1,283.30","1,259.20","1,260.07","165,007",+8.30
09-Dec-2022,"1,259.50","1,260.15","1,295.60","1,255.70","1,278.20","165,007",-18.60
08-Dec-2022,"1,278.10","1,278.50","1,292.10","1,222.00","1,232.20","176,756",+45.90
07-Dec-2022,"1,232.20","1,232.60","1,276.80","1,219.08","1,255.50","166,617",-24.11
06-Dec-2022,"1,256.31","1,256.36","1,270.25","1,241.70","1,259.40","170,013",-3.09
05-Dec-2022,"1,259.40","1,259.80","1,305.20","1,246.70","1,268.70","181,482",-17.20
04-Dec-2022,"1,276.60","1,277.00","1,283.10","1,236.20","1,261.21","149,387",+15.60
03-Dec-2022,"1,261.00","1,261.40","1,305.20","1,254.10","1,291.44","149,387",-29.63
02-Dec-2022,"1,290.63","1,291.45","1,297.16","1,265.60","1,276.00","149,387",+14.63
01-Dec-2022,"1,276.00","1,276.50","1,309.50","1,262.24","1,297.72","171,523",-19.48
30-Nov-2022,"1,295.48","1,296.82","1,300.70","1,211.45","1,219.00","178,519",+76.44
29-Nov-2022,"1,219.04","1,219.09","1,226.30","1,157.30","1,172.20","181,996",+46.84
28-Nov-2022,"1,172.20","1,172.60","1,218.04","1,149.20","1,213.99","170,336",-42.50
27-Nov-2022,"1,214.70","1,215.20","1,222.30","1,203.60","1,205.60","154,610",+5.40
26-Nov-2022,"1,209.30","1,209.50","1,233.50","1,200.80","1,215.50","154,610",+10.43
25-Nov-2022,"1,198.87","1,199.52","1,205.23","1,170.12","1,195.40","154,610",+3.55
24-Nov-2022,"1,195.32","1,196.00","1,215.59","1,166.90","1,169.59","163,993",+27.12
23-Nov-2022,"1,168.20","1,168.70","1,187.51","1,124.60","1,129.00","177,079",+39.13
22-Nov-2022,"1,129.07","1,130.62","1,139.95","1,073.50","1,093.20","190,626",+35.97
21-Nov-2022,"1,093.10","1,093.70","1,186.60","1,078.10","1,171.50","216,251",-47.50
20-Nov-2022,"1,140.60","1,141.80","1,222.90","1,133.00","1,221.90","151,423",-69.43
19-Nov-2022,"1,210.03","1,210.08","1,213.62","1,196.70","1,207.70","151,423",+2.33
18-Nov-2022,"1,207.70","1,208.00","1,232.00","1,195.50","1,206.10","151,423",+1.60
17-Nov-2022,"1,206.10","1,206.30","1,227.05","1,181.10","1,206.00","183,799",+0.10
16-Nov-2022,"1,206.00","1,206.30","1,266.40","1,185.90","1,245.50","196,914",-39.50
15-Nov-2022,"1,245.50","1,245.90","1,288.50","1,211.19","1,225.20","203,011",+20.30
14-Nov-2022,"1,225.20","1,225.80","1,287.68","1,170.00","1,225.90","246,800",+10.30
13-Nov-2022,"1,214.90","1,215.20","1,271.80","1,200.00","1,255.70","244,979",-40.80
12-Nov-2022,"1,255.70","1,256.40","1,291.25","1,235.60","1,266.40","244,979",-10.70
11-Nov-2022,"1,266.40","1,266.80","1,326.35","1,197.90","1,320.50","244,979",-52.24
10-Nov-2022,"1,318.64","1,319.36","1,348.40","1,071.00","1,105.40","232,266",+213.24
09-Nov-2022,"1,105.40","1,106.80","1,343.66","1,101.85","1,336.10","246,242",-231.25
08-Nov-2022,"1,336.65","1,337.38","1,578.80","1,226.00","1,575.40","214,836",-238.75
07-Nov-2022,"1,575.40","1,575.50","1,616.14","1,546.00","1,615.60","176,389",-70.30
06-Nov-2022,"1,645.70","1,645.90","1,674.68","1,523.80","1,540.40","182,558",+33.90
05-Nov-2022,"1,611.80","1,612.00","1,639.37","1,602.80","1,631.20","182,558",-19.20
04-Nov-2022,"1,631.00","1,631.50","1,666.00","1,623.40","1,645.69","182,558",+90.48
03-Nov-2022,"1,540.52","1,541.01","1,558.58","1,501.78","1,511.10","161,384",+29.02
02-Nov-2022,"1,511.50","1,511.83","1,619.96","1,502.20","1,575.10","166,667",-63.60
01-Nov-2022,"1,575.10","1,575.60","1,611.50","1,550.00","1,564.10","178,302",+10.80
31-Oct-2022,"1,564.30","1,564.60","1,635.14","1,545.60","1,587.40","170,030",-22.88
30-Oct-2022,"1,587.18","1,587.23","1,640.40","1,576.20","1,626.40","228,407",-39.22
29-Oct-2022,"1,626.40","1,627.00","1,662.40","1,547.80","1,559.80","228,407",+66.60
28-Oct-2022,"1,559.80","1,560.00","1,574.30","1,482.10","1,527.60","228,407",+32.52
27-Oct-2022,"1,527.28","1,528.12","1,585.00","1,506.80","1,554.13","248,319",-25.82
26-Oct-2022,"1,553.10","1,553.50","1,594.16","1,446.90","1,474.20","245,986",+78.90
25-Oct-2022,"1,474.20","1,474.90","1,524.20","1,335.00","1,351.00","215,596",+123.31
24-Oct-2022,"1,350.89","1,351.55","1,370.98","1,324.00","1,328.50","211,849",+22.49
23-Oct-2022,"1,328.40","1,329.10","1,330.40","1,299.40","1,316.10","173,742",+17.00
22-Oct-2022,"1,311.40","1,311.60","1,320.00","1,294.40","1,301.89","173,742",+8.52
21-Oct-2022,"1,302.88","1,303.16","1,307.00","1,252.60","1,281.80","173,742",+21.08
20-Oct-2022,"1,281.80","1,282.20","1,310.77","1,270.40","1,294.40","175,115",-12.60
19-Oct-2022,"1,294.40","1,294.70","1,315.80","1,287.00","1,314.30","176,801",-19.90
18-Oct-2022,"1,314.30","1,314.40","1,341.40","1,286.20","1,329.90","193,063",-15.69
17-Oct-2022,"1,329.99","1,330.35","1,337.77","1,281.50","1,284.40","198,378",+19.59
16-Oct-2022,"1,310.40","1,310.60","1,315.30","1,263.70","1,281.30","238,405",+29.10
15-Oct-2022,"1,281.30","1,281.50","1,302.81","1,277.00","1,301.00","238,405",-19.75
14-Oct-2022,"1,301.05","1,301.09","1,343.10","1,283.20","1,293.50","238,405",+7.44
13-Oct-2022,"1,293.61","1,294.06","1,303.00","1,192.98","1,298.90","223,082",-5.28
12-Oct-2022,"1,298.89","1,298.94","1,306.12","1,272.70","1,282.42","199,443",+17.19
11-Oct-2022,"1,281.70","1,281.80","1,309.77","1,266.60","1,307.10","215,330",-25.40
10-Oct-2022,"1,307.10","1,307.20","1,338.20","1,296.00","1,324.60","223,772",-14.00
09-Oct-2022,"1,321.10","1,321.20","1,328.90","1,303.60","1,325.40","240,412",-4.30
08-Oct-2022,"1,325.40","1,325.60","1,337.40","1,318.40","1,331.40","240,412",-6.00
07-Oct-2022,"1,331.40","1,331.50","1,364.20","1,317.30","1,363.90","240,412",-32.50
06-Oct-2022,"1,363.90","1,364.20","1,383.90","1,345.00","1,346.11","262,219",+18.80
05-Oct-2022,"1,345.10","1,345.30","1,367.70","1,315.60","1,362.50","240,096",-17.40
04-Oct-2022,"1,362.50","1,362.80","1,370.22","1,315.00","1,323.70","251,365",+38.80
03-Oct-2022,"1,323.70","1,323.80","1,329.60","1,262.40","1,297.40","246,085",+20.90
02-Oct-2022,"1,302.80","1,303.00","1,317.71","1,285.10","1,312.60","339,335",-6.60
01-Oct-2022,"1,309.40","1,309.70","1,354.92","1,302.40","1,345.00","339,335",-22.00
30-Sep-2022,"1,331.40","1,331.70","1,373.10","1,313.50","1,337.70","339,335",-6.30
29-Sep-2022,"1,337.70","1,338.10","1,355.13","1,288.00","1,350.37","349,036",-12.60
28-Sep-2022,"1,350.30","1,350.70","1,355.13","1,253.40","1,324.50","346,320",+25.80
27-Sep-2022,"1,324.50","1,324.90","1,400.40","1,303.00","1,324.60","335,081",-0.35
26-Sep-2022,"1,324.85","1,324.87","1,340.37","1,270.00","1,297.00","371,534",+32.47
25-Sep-2022,"1,292.38","1,292.54","1,348.64","1,281.40","1,343.86","368,120",-49.82
24-Sep-2022,"1,342.20","1,342.35","1,349.07","1,274.50","1,282.20","368,120",+41.81
23-Sep-2022,"1,300.39","1,300.54","1,358.77","1,261.60","1,324.10","368,120",-23.71
22-Sep-2022,"1,324.10","1,324.50","1,336.40","1,218.70","1,314.10","376,563",+9.90
21-Sep-2022,"1,314.20","1,314.50","1,405.39","1,307.30","1,343.10","348,190",-28.90
20-Sep-2022,"1,343.10","1,343.50","1,392.63","1,329.40","1,357.00","343,126",-14.36
19-Sep-2022,"1,357.46","1,357.47","1,387.20","1,280.00","1,374.30","359,727",-17.06
18-Sep-2022,"1,374.52","1,374.69","1,438.16","1,366.30","1,436.39","348,937",-93.08
17-Sep-2022,"1,467.60","1,468.00","1,476.27","1,419.10","1,421.96","348,937",+30.00
16-Sep-2022,"1,437.60","1,438.10","1,504.65","1,405.00","1,503.30","348,937",-65.70
15-Sep-2022,"1,503.30","1,504.00","1,655.00","1,457.60","1,602.40","324,897",-98.80
14-Sep-2022,"1,602.10","1,603.50","1,623.64","1,551.90","1,607.60","327,524",-5.50
13-Sep-2022,"1,607.60","1,608.30","1,760.37","1,570.20","1,723.78","346,269",-116.50
12-Sep-2022,"1,724.10","1,724.50","1,783.41","1,692.67","1,761.05","340,204",-36.95
11-Sep-2022,"1,761.05","1,761.26","1,789.93","1,753.70","1,769.80","320,535",+25.44
10-Sep-2022,"1,735.61","1,735.84","1,741.70","1,709.84","1,727.66","320,535",+14.11
09-Sep-2022,"1,721.50","1,721.80","1,746.64","1,626.20","1,644.90","320,535",+76.50
08-Sep-2022,"1,645.00","1,645.40","1,662.53","1,593.40","1,639.00","342,455",+5.17
07-Sep-2022,"1,639.83","1,640.17","1,653.66","1,489.80","1,581.90","325,364",+57.93
06-Sep-2022,"1,581.90","1,582.30","1,686.52","1,554.50","1,597.40","329,284",-15.50
05-Sep-2022,"1,597.40","1,597.80","1,610.34","1,557.00","1,565.30","291,727",+26.09
04-Sep-2022,"1,571.31","1,571.36","1,575.81","1,544.10","1,557.90","309,121",+19.09
03-Sep-2022,"1,552.22","1,552.36","1,563.10","1,535.10","1,555.30","309,121",-15.68
02-Sep-2022,"1,567.90","1,569.20","1,648.86","1,545.10","1,580.00","309,121",-12.10
