Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
11-May-2020,"8,633.99","8,640.92","9,182.63","8,181.00","8,493.48","528,820",-34.46
10-May-2020,"8,668.45","8,675.24","9,675.86","8,107.75","9,648.00","419,588",-979.55
09-May-2020,"9,648.00","9,650.74","10,022.00","9,498.90","10,000.00","419,588",-352.00
08-May-2020,"10,000.00","10,004.31","10,078.00","9,706.11","9,806.41","419,588",+198.75
07-May-2020,"9,801.25","9,803.50","9,972.02","9,029.00","9,250.00","480,821",+547.51
06-May-2020,"9,253.74","9,257.73","9,396.58","8,906.54","8,939.00","393,439",+296.39
05-May-2020,"8,957.35","8,957.54","9,120.24","8,760.00","8,918.22","429,673",+39.13
04-May-2020,"8,918.22","8,923.58","8,982.65","8,528.42","8,843.00","476,997",-729.78
03-May-2020,"9,648.00","9,650.74","10,022.00","9,498.90","10,000.00","449,513",+979.55
02-May-2020,"8,668.45","8,675.24","9,675.86","8,107.75","9,648.00","449,513",-61.85
01-May-2020,"8,730.30","8,736.19","9,076.92","8,582.90","8,822.69","449,513",-92.29
30-Apr-2020,"8,822.59","8,832.73","9,472.35","8,392.20","8,930.25","515,247",-106.54
29-Apr-2020,"8,929.13","8,939.33","8,980.93","7,703.00","7,719.00","390,047","+1,193.34"
28-Apr-2020,"7,735.79","7,741.88","7,804.35","7,649.69","7,705.88","264,406",+29.70
27-Apr-2020,"7,706.09","7,712.67","7,811.26","7,578.60","7,632.00","280,980",+61.56
26-Apr-2020,"7,644.53","7,657.77","7,711.72","7,474.90","7,551.75","300,744",+95.93
25-Apr-2020,"7,548.60","7,548.70","7,717.47","7,428.65","7,529.68","300,744",+16.85
24-Apr-2020,"7,531.75","7,532.25","7,623.84","7,388.29","7,536.36","300,744",-8.75
23-Apr-2020,"7,540.50","7,540.75","7,772.82","7,031.07","7,116.25","342,463",+421.72
22-Apr-2020,"7,118.78","7,123.61","7,173.49","6,820.72","6,890.75","239,547",+228.49
21-Apr-2020,"6,890.29","6,896.10","6,962.93","6,763.24","6,862.00","266,391",+25.64
20-Apr-2020,"6,864.65","6,868.45","7,230.50","6,753.00","7,159.50","372,402",-276.69
19-Apr-2020,"7,141.34","7,148.52","7,305.00","7,024.50","7,241.60","331,339",-85.43
18-Apr-2020,"7,226.77","7,232.56","7,283.90","7,020.00","7,061.69","331,339",+172.05
17-Apr-2020,"7,054.72","7,057.92","7,216.85","6,988.08","7,057.49","331,339",-2.77
16-Apr-2020,"7,057.49","7,064.60","7,166.00","6,457.61","6,766.99","386,324",+301.74
15-Apr-2020,"6,755.75","6,756.00","6,956.15","6,685.69","6,868.70","285,322",-114.64
14-Apr-2020,"6,870.39","6,877.90","7,000.62","6,762.90","6,825.25","353,838",+44.77
13-Apr-2020,"6,825.62","6,833.45","7,184.45","6,542.91","7,119.83","406,396",-295.13
12-Apr-2020,"7,120.75","7,127.17","7,205.13","6,772.40","6,794.71","327,055",+325.76
11-Apr-2020,"6,794.99","6,795.00","6,963.00","6,758.01","6,921.43","327,055",-122.24
10-Apr-2020,"6,917.23","6,919.36","7,330.51","6,750.15","7,298.90","327,055",-384.77
09-Apr-2020,"7,302.00","7,308.00","7,402.25","7,107.38","7,324.75","380,702",-14.61
08-Apr-2020,"7,316.61","7,325.32","7,436.52","7,081.85","7,113.37","367,560",+203.24
07-Apr-2020,"7,113.37","7,120.23","7,466.30","7,076.75","7,242.00","411,549",-114.53
06-Apr-2020,"7,227.90","7,230.95","7,321.46","6,720.50","6,802.75","459,145",+468.29
05-Apr-2020,"6,759.61","6,759.62","6,913.89","6,678.08","6,871.65","1,308,518",-77.57
04-Apr-2020,"6,837.18","6,849.92","7,015.85","6,653.90","6,742.00","1,308,518",+130.28
03-Apr-2020,"6,706.90","6,707.40","7,050.27","6,601.00","6,742.87","1,308,518",-32.65
02-Apr-2020,"6,739.55","6,751.76","7,270.90","6,332.77","6,345.37","1,770,331",+389.52
01-Apr-2020,"6,350.03","6,353.02","6,504.70","6,145.82","6,475.50","1,490,999",-124.07
31-Mar-2020,"6,474.10","6,483.65","6,630.00","6,325.54","6,477.80","1,605,656",+9.33
30-Mar-2020,"6,464.77","6,466.04","6,524.45","5,846.20","6,106.77","1,583,646",+511.07
29-Mar-2020,"5,953.70","5,954.17","6,176.23","5,867.00","6,125.23","271,902",-292.25
28-Mar-2020,"6,245.95","6,247.56","6,334.37","6,026.21","6,239.49","271,902",-436.05
27-Mar-2020,"6,682.00","6,685.75","6,870.00","6,576.10","6,741.29","271,902",-63.00
26-Mar-2020,"6,745.00","6,745.10","6,797.58","6,521.30","6,603.13","413,889",+149.38
25-Mar-2020,"6,595.62","6,604.48","6,986.39","6,446.40","6,751.94","515,204",-156.32
24-Mar-2020,"6,751.94","6,761.37","6,860.00","6,302.25","6,405.78","623,489",+332.64
23-Mar-2020,"6,419.30","6,419.40","6,629.90","5,681.60","6,021.00","606,187",+398.42
22-Mar-2020,"6,020.88","6,031.50","6,461.90","5,925.00","6,333.23","628,304",-313.72
21-Mar-2020,"6,334.60","6,337.20","6,384.60","5,858.25","6,087.60","628,304",+343.11
20-Mar-2020,"5,991.49","6,007.45","6,943.97","5,660.77","6,252.74","628,304",-262.01
19-Mar-2020,"6,253.50","6,255.00","6,403.85","5,257.00","5,334.44","508,379",+911.60
18-Mar-2020,"5,341.90","5,342.30","5,575.82","5,013.02","5,464.78","529,311",-122.77
17-Mar-2020,"5,464.67","5,473.20","5,534.55","4,850.50","4,896.00","521,702",+538.37
16-Mar-2020,"4,926.30","4,926.50","5,986.70","4,421.74","5,283.70","708,748",-992.22
15-Mar-2020,"5,918.52","5,942.09","5,986.70","5,050.00","5,290.26","719,516",+629.84
14-Mar-2020,"5,288.68","5,299.32","5,834.81","5,207.60","5,570.19","719,516",-142.73
13-Mar-2020,"5,431.41","5,465.27","6,125.60","3,850.02","5,722.46","719,516",-336.89
12-Mar-2020,"5,768.30","5,770.30","8,022.30","5,533.50","7,896.00","564,519","-2,090.95"
11-Mar-2020,"7,859.25","7,861.50","8,060.00","7,573.79","7,994.39","442,879",-135.14
10-Mar-2020,"7,994.39","8,004.08","8,183.70","7,733.99","7,853.34","404,712",+139.32
09-Mar-2020,"7,855.07","7,864.42","8,383.70","7,443.04","8,342.90","586,987",-396.26
08-Mar-2020,"8,251.33","8,255.57","8,960.00","8,151.00","8,887.07","263,271",-632.53
07-Mar-2020,"8,883.86","8,887.77","9,235.00","8,859.49","9,164.40","263,271",-246.64
06-Mar-2020,"9,130.50","9,139.62","9,200.00","8,993.42","9,111.37","263,271",+19.03
05-Mar-2020,"9,111.47","9,118.85","9,186.40","8,724.14","8,726.00","318,527",+384.61
04-Mar-2020,"8,726.86","8,734.99","8,877.60","8,660.90","8,737.00","268,258",-44.24
03-Mar-2020,"8,771.10","8,771.20","8,990.70","8,657.75","8,941.51","284,609",-172.12
02-Mar-2020,"8,943.22","8,948.53","8,966.50","8,304.17","8,491.12","394,333",+428.55
01-Mar-2020,"8,514.67","8,514.90","8,774.90","8,304.17","8,636.11","378,566",-119.44
29-Feb-2020,"8,634.11","8,636.13","8,829.90","8,476.63","8,666.05","378,566",-34.11
28-Feb-2020,"8,668.22","8,672.61","8,908.10","8,327.90","8,750.93","378,566",-82.71
27-Feb-2020,"8,750.93","8,758.04","8,974.90","8,413.52","8,772.80","336,565",-21.87
26-Feb-2020,"8,772.80","8,772.90","9,431.20","8,532.00","9,383.34","322,095",-605.18
25-Feb-2020,"9,377.98","9,395.11","9,685.80","9,123.83","9,614.60","256,463",-217.56
24-Feb-2020,"9,595.54","9,607.21","10,025.00","9,361.79","9,903.80","339,120",-283.76
23-Feb-2020,"9,879.30","9,888.35","9,940.00","9,741.50","9,910.05","245,532",+243.50
22-Feb-2020,"9,635.80","9,635.90","9,730.33","9,450.62","9,669.00","245,532",-27.30
21-Feb-2020,"9,663.10","9,663.20","9,772.08","9,448.92","9,609.00","245,532",+58.42
20-Feb-2020,"9,604.68","9,616.56","9,709.50","9,301.98","9,620.73","314,590",-16.05
19-Feb-2020,"9,620.73","9,626.43","10,307.00","9,229.43","10,153.52","285,517",-529.02
18-Feb-2020,"10,149.75","10,152.50","10,280.71","9,490.55","9,640.01","372,903",+494.62
17-Feb-2020,"9,655.13","9,655.14","10,003.25","9,351.82","9,756.41","464,028",-110.71
16-Feb-2020,"9,765.84","9,770.74","10,050.30","9,506.98","9,921.90","274,020",-156.06
15-Feb-2020,"9,921.90","9,922.00","10,400.00","9,639.64","10,316.00","274,020",-394.10
14-Feb-2020,"10,316.00","10,317.00","10,400.01","9,968.60","10,173.48","274,020",+135.25
13-Feb-2020,"10,180.75","10,181.00","10,519.06","9,949.24","10,387.25","373,089",-206.83
12-Feb-2020,"10,387.58","10,397.55","10,486.19","10,084.31","10,234.75","257,128",+151.21
11-Feb-2020,"10,236.37","10,248.70","10,390.95","9,580.90","9,861.48","251,103",+374.89
10-Feb-2020,"9,861.48","9,871.36","10,200.00","9,632.46","10,099.25","284,087",-213.39
09-Feb-2020,"10,074.87","10,079.00","10,178.42","9,726.39","9,932.86","150,915",+157.36
08-Feb-2020,"9,917.51","9,929.15","9,947.23","9,532.61","9,611.50","150,915",+169.51
07-Feb-2020,"9,748.00","9,748.25","9,874.36","9,528.42","9,720.50","150,915",+7.73
06-Feb-2020,"9,740.27","9,743.31","9,859.90","9,397.96","9,689.00","275,715",+53.67
05-Feb-2020,"9,686.60","9,695.11","9,775.00","9,007.82","9,136.87","253,774",+554.89
04-Feb-2020,"9,131.71","9,142.32","9,358.80","8,960.79","9,269.25","205,053",-139.40
03-Feb-2020,"9,271.11","9,280.30","9,625.20","9,105.17","9,460.40","133,755",-153.85
02-Feb-2020,"9,424.96","9,429.79","9,500.80","9,031.25","9,355.14","114,616",+69.82
01-Feb-2020,"9,355.14","9,358.70","9,476.30","9,167.16","9,383.80","114,616",-28.66
31-Jan-2020,"9,383.80","9,385.00","9,563.25","9,080.40","9,545.14","114,616",-161.22
30-Jan-2020,"9,545.02","9,560.74","9,570.00","9,060.66","9,350.00","126,844",+191.47
29-Jan-2020,"9,353.55","9,361.72","9,442.20","8,923.96","9,036.59","128,161",+316.95
28-Jan-2020,"9,036.60","9,043.95","9,196.40","8,755.38","8,969.60","133,977",+89.55
27-Jan-2020,"8,947.05","8,954.04","9,001.80","8,417.73","8,550.76","131,989",+369.27
26-Jan-2020,"8,577.78","8,584.99","8,618.30","8,177.30","8,370.25","99,706",+215.19
25-Jan-2020,"8,362.59","8,373.42","8,517.90","8,147.75","8,513.20","99,706",-150.41
24-Jan-2020,"8,513.00","8,514.90","8,522.00","8,113.14","8,387.25","99,706",+241.96
23-Jan-2020,"8,271.04","8,493.86","8,669.60","8,174.48","8,644.00","95,594",-363.19
22-Jan-2020,"8,634.23","8,639.37","8,799.80","8,456.12","8,713.93","77,605",-79.71
21-Jan-2020,"8,713.94","8,719.58","8,779.90","8,377.95","8,667.00","86,512",+42.28
20-Jan-2020,"8,671.66","8,677.00","8,760.14","8,369.76","8,648.25","107,647",-46.13
19-Jan-2020,"8,717.79","8,720.07","9,184.01","8,448.77","8,914.75","117,828",-190.58
18-Jan-2020,"8,908.37","8,913.38","8,977.65","8,696.02","8,904.14","117,828",+3.42
17-Jan-2020,"8,904.95","8,910.00","9,010.02","8,546.33","8,685.75","117,828",+225.75
16-Jan-2020,"8,679.20","8,679.40","8,865.00","8,473.59","8,817.96","112,391",-144.55
15-Jan-2020,"8,823.75","8,825.50","8,901.00","8,448.98","8,747.25","151,823",+114.25
14-Jan-2020,"8,709.50","8,709.60","8,860.89","8,000.52","8,137.50","129,316",+581.99
13-Jan-2020,"8,127.51","8,135.46","8,195.00","7,940.11","8,095.37","91,716",+31.79
12-Jan-2020,"8,095.72","8,098.85","8,291.50","7,856.42","8,088.94","114,853",+6.78
11-Jan-2020,"8,088.94","8,093.97","8,252.51","7,884.49","8,069.76","114,853",+51.36
10-Jan-2020,"8,037.58","8,041.04","8,134.25","7,583.02","7,791.00","114,853",+258.83
09-Jan-2020,"7,778.75","7,786.75","8,108.25","7,649.27","8,004.00","109,487",-228.04
08-Jan-2020,"8,006.79","8,011.01","8,462.41","7,772.62","8,020.00","134,192",-20.79
07-Jan-2020,"8,027.58","8,034.04","8,191.97","7,471.93","7,571.19","115,369",+456.40
06-Jan-2020,"7,571.18","7,577.79","7,615.90","7,211.50","7,461.50","95,953",+141.52
05-Jan-2020,"7,429.66","7,433.80","7,509.80","7,219.47","7,325.86","98,197",+105.63
04-Jan-2020,"7,324.03","7,330.26","7,420.90","7,156.33","7,307.58","98,197",+53.78
03-Jan-2020,"7,270.25","7,270.50","7,437.60","6,770.82","6,955.81","98,197",+311.00
02-Jan-2020,"6,959.25","6,960.00","7,258.20","6,827.28","7,216.25","70,936",-298.75
01-Jan-2020,"7,258.00","7,258.60","7,268.70","7,056.95","7,196.00","57,474",+100.25
31-Dec-2019,"7,157.75","7,158.00","7,332.90","7,022.19","7,240.48","78,079",-82.73
30-Dec-2019,"7,240.48","7,242.32","7,551.50","7,107.27","7,400.50","94,305",-137.15
29-Dec-2019,"7,377.63","7,385.05","7,551.50","7,185.46","7,311.90","81,615",+65.73
28-Dec-2019,"7,311.90","7,319.52","7,389.90","7,125.15","7,221.50","81,615",+90.40
27-Dec-2019,"7,221.50","7,221.75","7,299.90","6,970.96","7,181.29","81,615",+40.22
26-Dec-2019,"7,181.28","7,189.05","7,464.20","7,075.11","7,236.70","79,020",-31.69
25-Dec-2019,"7,212.97","7,217.71","7,286.60","7,024.18","7,247.50","81,985",-28.78
24-Dec-2019,"7,241.75","7,252.58","7,444.90","7,068.09","7,318.75","96,853",-71.81
23-Dec-2019,"7,313.56","7,319.44","7,715.00","7,192.95","7,308.71","121,019",-91.44
22-Dec-2019,"7,405.00","7,411.49","7,483.50","7,029.82","7,163.20","79,336",+241.80
21-Dec-2019,"7,163.20","7,163.30","7,230.30","7,023.75","7,194.51","79,336",-38.30
20-Dec-2019,"7,201.50","7,202.25","7,243.20","6,983.43","7,160.00","79,336",+11.00
19-Dec-2019,"7,190.50","7,191.80","7,476.10","6,953.41","7,133.25","116,919",+22.50
18-Dec-2019,"7,168.00","7,168.10","7,256.70","6,346.71","6,617.50","121,909",+554.78
17-Dec-2019,"6,613.22","6,617.84","6,970.10","6,490.51","6,867.00","94,825",-266.58
16-Dec-2019,"6,879.80","6,885.50","7,189.40","6,734.60","7,095.56","91,549",-236.07
15-Dec-2019,"7,115.87","7,124.00","7,224.70","6,920.84","7,071.25","69,205",+46.87
14-Dec-2019,"7,069.00","7,075.34","7,290.40","6,918.87","7,255.75","69,205",-204.60
13-Dec-2019,"7,273.60","7,273.70","7,331.60","7,087.31","7,196.00","69,205",+79.03
12-Dec-2019,"7,194.57","7,203.28","7,325.00","6,989.26","7,223.80","83,544",+0.57
11-Dec-2019,"7,194.00","7,194.25","7,296.10","7,032.38","7,222.00","75,482",-63.00
10-Dec-2019,"7,257.00","7,257.10","7,433.30","7,066.51","7,351.83","84,987",-92.61
09-Dec-2019,"7,349.61","7,358.74","7,700.00","7,188.67","7,530.70","90,805",-118.70
08-Dec-2019,"7,468.31","7,474.55","7,652.30","7,215.96","7,372.00","96,092",-44.26
07-Dec-2019,"7,512.57","7,522.20","7,638.88","7,343.87","7,430.84","96,092",+44.26
06-Dec-2019,"7,468.31","7,474.55","7,652.30","7,215.96","7,372.00","96,092",+82.81
05-Dec-2019,"7,385.50","7,386.50","7,521.50","7,065.09","7,179.68","103,913",+205.83
04-Dec-2019,"7,179.67","7,188.95","7,826.60","6,996.87","7,334.00","101,551",-119.83
03-Dec-2019,"7,299.50","7,309.50","7,450.70","7,149.83","7,318.98","84,846",-18.75
02-Dec-2019,"7,318.25","7,318.50","7,454.58","7,069.19","7,324.50","116,547",-53.75
01-Dec-2019,"7,372.00","7,378.00","7,612.60","7,144.10","7,486.25","99,212",-172.95
30-Nov-2019,"7,544.95","7,551.69","7,860.70","7,360.55","7,766.00","99,212",-166.05
29-Nov-2019,"7,711.00","7,711.25","7,911.10","7,278.44","7,563.75","99,212",+117.20
28-Nov-2019,"7,593.80","7,594.70","7,684.80","7,328.67","7,546.12","88,798",+47.68
27-Nov-2019,"7,546.12","7,553.40","7,675.00","6,767.06","7,114.50","74,922",+437.41
26-Nov-2019,"7,108.71","7,114.69","7,384.70","6,933.68","7,203.50","83,106",-138.69
25-Nov-2019,"7,247.40","7,250.00","7,413.50","6,441.77","7,076.74","111,006",+194.42
24-Nov-2019,"7,052.98","7,059.93","7,371.90","6,830.14","7,284.25","86,829",-133.66
23-Nov-2019,"7,186.64","7,383.51","7,384.90","7,012.69","7,324.46","86,829",-149.14
22-Nov-2019,"7,335.78","7,345.23","7,761.60","6,685.54","7,584.56","86,829",-255.22
21-Nov-2019,"7,591.00","7,594.50","8,155.80","7,303.80","8,087.25","61,992",-540.70
20-Nov-2019,"8,131.70","8,131.80","8,255.40","7,925.62","8,108.25","57,581",+26.70
19-Nov-2019,"8,105.00","8,107.60","8,267.10","7,894.95","8,215.47","63,817",-112.29
18-Nov-2019,"8,217.29","8,220.07","8,662.90","7,935.05","8,545.50","68,671",-343.01
17-Nov-2019,"8,560.30","8,564.40","8,662.90","8,268.20","8,451.25","68,607",+114.81
16-Nov-2019,"8,445.49","8,450.10","8,553.00","8,321.47","8,476.45","68,607",-5.26
15-Nov-2019,"8,450.75","8,453.25","8,794.75","8,266.38","8,653.00","68,607",-195.24
14-Nov-2019,"8,645.99","8,653.43","8,797.13","8,448.95","8,751.25","69,827",-122.93
13-Nov-2019,"8,768.92","8,769.39","8,837.50","8,593.82","8,768.70","71,416",+6.17
12-Nov-2019,"8,762.75","8,765.50","8,890.40","8,512.85","8,729.74","71,123",+33.34
11-Nov-2019,"8,729.41","8,738.98","9,129.90","8,514.01","9,034.88","91,667",-300.61
10-Nov-2019,"9,030.02","9,040.94","9,160.60","8,640.49","8,790.91","83,919",+240.42
09-Nov-2019,"8,789.60","8,791.20","8,883.90","8,610.24","8,830.60","83,919",-78.40
08-Nov-2019,"8,868.00","8,868.25","9,254.20","8,562.32","9,205.65","83,919",-347.60
07-Nov-2019,"9,215.60","9,215.70","9,385.80","8,968.08","9,314.71","75,023",-89.15
06-Nov-2019,"9,304.75","9,305.00","9,474.90","9,134.68","9,355.75","72,760",-40.25
05-Nov-2019,"9,345.00","9,352.23","9,504.00","9,067.57","9,438.50","81,645",-115.10
04-Nov-2019,"9,460.10","9,460.20","9,621.60","8,962.00","9,161.44","83,204",+150.31
03-Nov-2019,"9,309.79","9,312.77","9,429.40","9,081.26","9,212.50",,+157.96
02-Nov-2019,"9,151.83","9,156.64","9,400.50","8,997.99","9,320.25","79,097",-54.50
01-Nov-2019,"9,206.33","9,211.36","9,329.20","8,940.63","9,232.30","79,097",+15.54
31-Oct-2019,"9,190.79","9,190.81","9,450.90","8,834.75","9,186.25","83,578",-11.11
30-Oct-2019,"9,201.90","9,202.50","9,486.90","8,883.10","9,442.75","87,396",-242.61
29-Oct-2019,"9,444.51","9,446.50","9,562.60","8,952.13","9,458.00","93,965",+10.87
28-Oct-2019,"9,433.64","9,440.46","9,948.80","9,240.15","9,672.75","105,119",-190.02
27-Oct-2019,"9,623.66","9,631.63","9,816.50","9,073.92","9,246.08","82,744",+498.20
26-Oct-2019,"9,125.46","9,125.57","9,821.80","8,889.90","9,674.25","82,744",+557.21
25-Oct-2019,"8,568.25","8,573.50","8,800.10","7,303.80","7,456.50","82,744","+1,115.22"
24-Oct-2019,"7,453.03","7,453.07","7,528.90","7,265.21","7,487.69","79,714",-36.97
23-Oct-2019,"7,490.00","7,491.25","8,159.00","7,258.00","8,159.00","77,643",-632.00
22-Oct-2019,"8,122.00","8,122.25","8,331.40","7,970.22","8,206.25","68,893",-78.82
21-Oct-2019,"8,200.82","8,205.51","8,369.60","8,033.88","8,151.00","82,555",-45.78
20-Oct-2019,"8,246.60","8,247.90","8,335.60","7,778.50","7,843.99","72,480",+402.61
19-Oct-2019,"7,843.99","8,052.07","8,119.40","7,779.53","7,946.75","72,480",-128.91
18-Oct-2019,"7,972.90","7,973.00","8,135.10","7,719.33","8,042.60","72,480",-71.10
17-Oct-2019,"8,044.00","8,048.50","8,143.10","7,836.04","7,986.00","68,561",+53.72
16-Oct-2019,"7,990.28","7,995.04","8,203.10","7,822.30","8,145.50","72,678",-177.32
15-Oct-2019,"8,167.60","8,167.70","8,435.30","7,976.11","8,360.50","75,444",-168.24
14-Oct-2019,"8,335.84","8,345.11","8,462.60","8,058.81","8,431.00","85,229",+70.88
13-Oct-2019,"8,264.96","8,274.32","8,476.90","8,058.81","8,330.90","89,895",-93.74
12-Oct-2019,"8,358.70","8,360.00","8,427.76","8,166.34","8,296.00","89,895",+22.28
11-Oct-2019,"8,336.42","8,339.47","8,818.16","8,179.94","8,579.50","89,895",-242.56
10-Oct-2019,"8,578.98","8,583.83","8,680.00","8,348.40","8,579.81","85,532",-8.14
09-Oct-2019,"8,587.12","8,590.81","8,716.10","8,016.94","8,128.00","88,639",+432.12
08-Oct-2019,"8,155.00","8,155.10","8,361.90","8,006.94","8,217.50","87,887",-58.76
07-Oct-2019,"8,213.76","8,216.25","8,345.10","7,671.01","7,988.69","103,071",+309.18
06-Oct-2019,"7,904.58","7,910.32","8,210.70","7,693.66","8,103.50","85,527",-203.20
05-Oct-2019,"8,107.78","8,116.43","8,237.90","7,916.62","8,180.40","85,527",-66.22
04-Oct-2019,"8,174.00","8,174.25","8,308.90","7,993.63","8,167.00","85,530",+13.00
03-Oct-2019,"8,161.00","8,170.90","8,439.90","8,030.00","8,234.50","82,838",-99.10
02-Oct-2019,"8,260.10","8,261.00","8,433.40","8,153.07","8,366.89","90,713",-123.40
01-Oct-2019,"8,383.50","8,384.50","8,538.90","8,165.65","8,236.75","94,983",+123.50
30-Sep-2019,"8,260.00","8,260.20","8,384.30","7,683.24","7,995.55","101,692",+224.30
29-Sep-2019,"8,035.70","8,035.80","8,353.70","7,894.21","8,165.58","91,278",-129.88
28-Sep-2019,"8,165.58","8,175.02","8,296.40","7,998.15","8,088.10","91,277",+110.09
27-Sep-2019,"8,055.49","8,063.37","8,180.60","7,845.84","8,088.40","91,277",-32.84
26-Sep-2019,"8,088.33","8,099.77","8,679.70","7,716.16","8,519.38","89,247",-412.65
25-Sep-2019,"8,500.98","8,508.84","8,808.45","8,194.96","8,617.90","101,175",-74.52
24-Sep-2019,"8,575.50","8,583.75","9,835.80","7,941.17","9,760.25","88,471","-1,209.60"
23-Sep-2019,"9,785.10","9,786.80","10,097.00","9,652.31","9,970.25","82,685",-217.78
22-Sep-2019,"10,002.88","10,014.88","10,104.00","9,845.93","9,962.51",,+40.37
21-Sep-2019,"9,962.51","9,970.63","10,211.00","9,891.71","10,131.68","71,274",-169.17
20-Sep-2019,"10,131.68","10,142.39","10,337.00","10,038.84","10,254.75","71,274",-153.32
19-Sep-2019,"10,285.00","10,286.00","10,388.00","9,585.48","10,189.97","77,133",+72.00
18-Sep-2019,"10,213.00","10,214.00","10,292.00","10,057.80","10,248.00","69,620",-38.75
17-Sep-2019,"10,251.75","10,252.00","10,376.00","10,119.72","10,241.00","76,910",+42.00
16-Sep-2019,"10,209.75","10,217.50","10,398.00","10,058.01","10,298.25","74,884",-240.25
15-Sep-2019,"10,450.00","10,451.00","10,450.00","10,213.19","10,245.95","76,841",+174.63
14-Sep-2019,"10,275.37","10,275.37","10,477.00","10,250.85","10,450.00","76,841",-3.63
13-Sep-2019,"10,279.00","10,280.00","10,487.00","10,140.40","10,328.50","76,841",-70.00
12-Sep-2019,"10,349.00","10,350.00","10,396.00","10,019.93","10,093.75","70,878",+224.00
11-Sep-2019,"10,125.00","10,126.00","10,297.00","9,853.79","10,076.00","78,077",+72.50
10-Sep-2019,"10,052.50","10,053.00","10,398.00","9,907.45","10,216.03","75,275",-190.50
09-Sep-2019,"10,243.00","10,244.00","10,546.00","10,051.11","10,344.50","82,752",-118.26
08-Sep-2019,"10,361.26","10,368.05","10,598.00","10,228.32","10,518.54","83,817",-157.28
07-Sep-2019,"10,518.54","10,528.62","10,581.00","10,285.58","10,358.00","83,817",+177.80
06-Sep-2019,"10,340.74","10,380.73","10,942.91","10,178.21","10,518.00","83,817",-177.01
05-Sep-2019,"10,517.75","10,523.00","10,700.25","10,442.67","10,628.50","77,913",-104.75
04-Sep-2019,"10,622.50","10,629.50","10,841.00","10,369.86","10,712.50","81,681",-97.50
03-Sep-2019,"10,720.00","10,721.00","10,781.57","10,266.10","10,408.02","81,395",+311.98
02-Sep-2019,"10,408.02","10,415.24","10,472.00","9,572.67","9,615.90","84,210",+755.92
01-Sep-2019,"9,652.10","9,654.70","9,714.00","9,454.14","9,487.80","82,217",+164.30
31-Aug-2019,"9,487.80","9,493.49","9,669.90","9,422.40","9,453.10","82,217",-133.20
30-Aug-2019,"9,621.00","9,630.25","9,721.30","9,325.00","9,549.90","82,217",+96.99
29-Aug-2019,"9,524.01","9,527.57","9,768.90","9,304.93","9,663.50","86,910",-154.09
28-Aug-2019,"9,678.10","9,682.00","10,333.00","9,503.51","10,139.50","79,040",-463.35
27-Aug-2019,"10,141.45","10,144.90","10,417.00","10,011.69","10,261.50","78,898",-119.97
26-Aug-2019,"10,261.42","10,269.99","10,660.25","9,877.50","10,080.25","85,187",+266.26
25-Aug-2019,"9,995.16","9,998.23","10,355.50","9,944.90","10,040.00","77,390",-114.38
24-Aug-2019,"10,109.54","10,116.47","10,390.89","9,872.63","10,360.03","77,390",-249.51
23-Aug-2019,"10,359.05","10,366.63","10,468.69","10,027.90","10,177.75","77,390",+179.05
22-Aug-2019,"10,180.00","10,186.64","10,254.00","9,739.07","10,144.35","88,934",+15.00
21-Aug-2019,"10,165.00","10,166.00","10,875.00","9,820.68","10,704.75","87,505",-569.00
20-Aug-2019,"10,734.00","10,735.00","10,982.00","10,536.10","10,675.50","78,787",+63.55
19-Aug-2019,"10,670.45","10,686.45","10,859.00","10,248.51","10,398.00","82,358",+312.45
18-Aug-2019,"10,358.00","10,365.00","10,532.00","10,052.48","10,185.50","94,772",+269.52
17-Aug-2019,"10,088.48","10,088.70","10,487.00","9,968.91","10,348.90","94,772",-303.78
16-Aug-2019,"10,392.26","10,400.00","10,567.00","9,715.24","10,368.00","94,772",+26.46
15-Aug-2019,"10,365.80","10,379.00","10,411.00","9,458.79","10,155.71","96,378",+211.48
14-Aug-2019,"10,154.32","10,169.57","10,939.00","10,004.04","10,865.55","87,380",-711.23
13-Aug-2019,"10,865.55","10,878.89","11,467.00","10,733.18","11,414.15","77,401",-553.70
12-Aug-2019,"11,419.25","11,422.25","11,611.00","11,194.09","11,378.25","85,826",+8.13
11-Aug-2019,"11,411.12","11,422.55","11,497.00","11,072.87","11,355.40","87,374",+75.12
10-Aug-2019,"11,336.00","11,337.00","11,930.00","11,187.89","11,854.00","87,374",-521.94
09-Aug-2019,"11,857.94","11,865.01","12,127.00","11,543.30","11,591.14","87,374",+199.94
08-Aug-2019,"11,658.00","11,659.00","12,078.00","11,451.56","11,859.55","93,602",-229.00
07-Aug-2019,"11,887.00","11,888.00","12,150.79","11,186.70","11,662.00","95,905",+224.00
06-Aug-2019,"11,663.00","11,664.00","12,324.00","11,491.10","11,718.83","89,426",-55.72
05-Aug-2019,"11,718.72","11,724.37","11,950.47","10,744.90","10,943.00","98,839",+792.50
04-Aug-2019,"10,926.22","10,932.38","11,038.00","10,536.60","10,885.29","87,079",+38.22
03-Aug-2019,"10,888.00","10,889.00","10,917.99","10,344.73","10,403.60","87,079",+484.40
02-Aug-2019,"10,403.60","10,407.63","10,685.96","10,295.80","10,406.50","87,079",-7.40
01-Aug-2019,"10,411.00","10,412.00","10,505.19","9,845.20","10,028.25","81,515",+382.32
